#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-11-00-00
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1390346823.992756	CHM2L12eAZhc2t0ZUk	192.168.14.10	1035	66.39.29.236	80	1	GET	besthealthmag.ca	/	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	236	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	Fn8tPN2dAUji7klUhj	text/html
1390346826.006899	CV1vWY1ajISHBKGbfg	192.168.14.10	1058	209.197.105.39	80	1	GET	www.rd.ca	/bh/images/BH_newsletter_box_header.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4971	200	OK	-	-	-	(empty)	-	-	-	-	-	FpeSerHiUIhPXct31	image/jpeg
1390346826.05645	CCsuKAv6nC2nv4MHk	192.168.14.10	1060	209.197.105.39	80	1	GET	www.rd.ca	/bh/images/BH_newsletter_box_rss.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4233	200	OK	-	-	-	(empty)	-	-	-	-	-	F5X2wv45HvaV0xk8Uf	image/jpeg
1390346826.187098	CU2ChxPVLKCuatGnk	192.168.14.10	1064	205.160.30.8	80	1	GET	static.ak.fbcdn.net	/rsrc.php/v2/yz/r/cEVD597_mjw.js	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	187870	200	OK	-	-	-	(empty)	-	-	-	-	-	Fo6gu03DNUn0qvfTLk	text/plain
1390346826.236366	CXaXf1OukEQcANpTh	192.168.14.10	1066	205.160.30.8	80	1	GET	static.ak.fbcdn.net	/rsrc.php/v2/yK/r/uGFy9lAuh_c.png	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1867	200	OK	-	-	-	(empty)	-	-	-	-	-	F2aOnZLI3BhAknfXa	image/png
1390346826.239285	CLZLQL1XWLV5yYugMl	192.168.14.10	1067	204.2.168.97	80	1	GET	profile.ak.fbcdn.net	/hprofile-ak-prn2/t5/592215_7974553010_190076926_q.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	3395	200	OK	-	-	-	(empty)	-	-	-	-	-	FyDXEk3t80iiAaA2T1	image/jpeg
1390346826.186732	CGXGoc1QYIL2YQOywh	192.168.14.10	1061	209.197.105.39	80	1	GET	www.rd.ca	/bh/images/BH_newsletter_box_footer.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4065	200	OK	-	-	-	(empty)	-	-	-	-	-	FHIls93qP25rGswIm3	image/jpeg
1390346826.056188	CbZasfz1kp7RSbDrc	192.168.14.10	1059	209.197.105.39	80	1	GET	www.rd.ca	/bh/images/BH_newsletter_box_signup.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	13094	200	OK	-	-	-	(empty)	-	-	-	-	-	Fn02eN2esXsqSlvzQe	image/jpeg
1390346826.293359	CuNw5e1QQMnwhF2yzc	192.168.14.10	1036	72.21.91.19	80	14	GET	www.besthealthmag.ca	/sites/default/files/images/logo-plaisirs-sante.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1705	200	OK	-	-	-	(empty)	-	-	-	-	-	FoFvO81WuuqTT3bPKd	image/gif
1390346826.293077	CCrCiq25ZmK6phL2Q	192.168.14.10	1041	72.21.91.19	80	19	GET	www.besthealthmag.ca	/sites/default/files/images/logo-best-health.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	2025	200	OK	-	-	-	(empty)	-	-	-	-	-	F4f6l22eSAh0tRJwDk	image/gif
1390346826.293835	Cyi2zDF52r3HEb94f	192.168.14.10	1037	72.21.91.19	80	20	GET	www.besthealthmag.ca	/sites/default/files/images/logo-more-our-canada.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1951	200	OK	-	-	-	(empty)	-	-	-	-	-	Fc9suz4t1u7XGS8C53	image/gif
1390346826.293601	Cq06Qc4oCJzz4gG1x4	192.168.14.10	1040	72.21.91.19	80	19	GET	www.besthealthmag.ca	/sites/default/files/images/logo-our-canada.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1871	200	OK	-	-	-	(empty)	-	-	-	-	-	F5FiIw4Oixz0wsEoxl	image/gif
1390346826.294071	C2eS7j2cZxzA7WXNi7	192.168.14.10	1039	72.21.91.19	80	19	GET	www.besthealthmag.ca	/sites/default/files/images/logo-taste-of-home.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	2196	200	OK	-	-	-	(empty)	-	-	-	-	-	FuZUep27Pv1Ap5C7Mk	image/gif
1390346826.294313	CwO29AJu62Wiw0YJh	192.168.14.10	1038	72.21.91.19	80	19	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/banner-right-top-light-blue-cut.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	155	200	OK	-	-	-	(empty)	-	-	-	-	-	FrH5063akobto8KUv1	image/gif
1390346826.292271	CuqRqp1ps17WAwfKqd	192.168.14.10	1068	38.71.5.31	80	1	GET	cdn.acuityplatform.com	/bell//20110731/b866.gif	http://bell-ex.acuityplatform.com/AdEx/Banner?lg=EN&sz=728x90&st=THELOOP:EN:BESTHEALTH&sc=HUB&cb=83394205&cu=http://adclick.g.doubleclick.net/aclk%253Fsa%253DL%2526ai%253DBkR0q0wHfUsWWLu-SlALRpICAD4e-rMIDAAAAEAEgADgAWK_GztNoYMne1IbIo6AZggEXY2EtcHViLTU4Nzk0MjQwMzAxMTM5MTKyARR3d3cuYmVzdGhlYWx0aG1hZy5jYboBCWdmcF9pbWFnZcgBCdoBHGh0dHA6Ly93d3cuYmVzdGhlYWx0aG1hZy5jYS_AAgLgAgDqAh41NDc5L3RoZWxvb3AuZW4uYmVzdGhlYWx0aC9odWL4AoLSHpAD8AGYA6QDqAMB0ASQTuAEAaAGFg%2526num%253D0%2526sig%253DAOD64_3syPL_nqBCIH2iaTF0hwnv8oWJbw%2526client%253Dca-pub-5879424030113912%2526adurl%253D&lc=http%3A//www.besthealthmag.ca/&rf=&ty=if	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	28461	200	OK	-	-	-	(empty)	-	-	-	-	-	FxDJbA1Dzss94sc6D7	image/gif
1390346826.238976	Ckvwph2E9xT1fTX5We	192.168.14.10	1062	209.197.105.39	80	1	GET	www.rd.ca	/bh/images/BH_newsletter_box_body.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	3542	200	OK	-	-	-	(empty)	-	-	-	-	-	Fhao5O3TP6sq7STXH9	image/jpeg
1390346826.304439	C7Hwiu1q23KODPaYXi	192.168.14.10	1057	209.197.105.39	80	2	GET	www.rd.ca	/bh/images/BH_newsletter_box_facebook.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4008	200	OK	-	-	-	(empty)	-	-	-	-	-	FWKnsL2I2YN679Pby6	image/jpeg
1390346826.511647	CuNw5e1QQMnwhF2yzc	192.168.14.10	1036	72.21.91.19	80	15	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/parnter-h2.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	2889	200	OK	-	-	-	(empty)	-	-	-	-	-	F0mDDXTM1cmYeoEUl	image/gif
1390346826.512805	Cq06Qc4oCJzz4gG1x4	192.168.14.10	1040	72.21.91.19	80	20	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/grey-saprator.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	44	200	OK	-	-	-	(empty)	-	-	-	-	-	FtpYAZ4BbNXhFC4uf	image/gif
1390346826.514343	Cyi2zDF52r3HEb94f	192.168.14.10	1037	72.21.91.19	80	21	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/rss-icon.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1157	200	OK	-	-	-	(empty)	-	-	-	-	-	FlhWZo4p4V6LexZSzd	image/gif
1390346826.514104	CCrCiq25ZmK6phL2Q	192.168.14.10	1041	72.21.91.19	80	20	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/contests-h1.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1332	200	OK	-	-	-	(empty)	-	-	-	-	-	FRQSBE1pcPsIqSHUhb	image/gif
1390346826.291465	CfhNd61KrqqFpUmQff	192.168.14.10	1065	206.47.50.233	80	1	GET	content-resources.sympatico.ca	/content/channels/global/omniture/s_code.js	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	23826	200	OK	-	-	-	(empty)	-	-	-	-	-	FbWAaF2rMDPMZdAo0k	text/plain
1390346826.561433	CK5mVOmSPwDKrYARd	192.168.14.10	1069	38.71.5.31	80	1	GET	cdn.acuityplatform.com	/rtb/BP_98919/300x250-fr-v4.jpg	http://bell-ex.acuityplatform.com/AdEx/Banner?lg=EN&sz=300x250&st=THELOOP:EN:BESTHEALTH&sc=HUB&cb=1190419961&cu=http://adclick.g.doubleclick.net/aclk%253Fsa%253DL%2526ai%253DB3lIn1AHfUv2lIaiekwLjm4CAAce2rMIDAAAAEAEgADgAWN_AztNoYMne1IbIo6AZggEXY2EtcHViLTU4Nzk0MjQwMzAxMTM5MTKyARR3d3cuYmVzdGhlYWx0aG1hZy5jYboBCWdmcF9pbWFnZcgBCdoBHGh0dHA6Ly93d3cuYmVzdGhlYWx0aG1hZy5jYS_AAgLgAgDqAh41NDc5L3RoZWxvb3AuZW4uYmVzdGhlYWx0aC9odWL4AoLSHpAD8AGYA6QDqAMB0ASQTuAEAaAGFg%2526num%253D0%2526sig%253DAOD64_1V9BygDDMyHTT6C80MR-4LXYaAtQ%2526client%253Dca-pub-5879424030113912%2526adurl%253D&lc=http%3A//www.besthealthmag.ca/&rf=&ty=if	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	74632	200	OK	-	-	-	(empty)	-	-	-	-	-	FAMSKZ1mHZAF7SFCla	image/jpeg
1390346826.518014	CFFgwx4SOJBwwEjava	192.168.14.10	1052	31.13.75.17	80	2	GET	www.facebook.com	/plugins/likebox/stream?id=7974553010&dom=pluginLikeboxStream&force_wall=false&nobootload=1&inlinecss=1&__user=0&__a=1&__dyn=7wfGbw&__req=1	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	160905	200	OK	-	-	-	(empty)	-	-	-	-	-	Fw0xCq3caPeHOsmPPb	text/plain
1390346827.833674	Cmv8hm3uXFkGWpKAL8	192.168.14.10	1076	72.21.91.129	80	1	GET	assets.pinterest.com	/js/pinit.js	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	313	200	OK	-	-	-	(empty)	-	-	-	-	-	FNcmU118fnTeevyDS6	text/plain
1390346827.833372	CSH2Ej4hiFIfe3NU25	192.168.14.10	1074	66.235.139.152	80	1	GET	sympatico.112.2o7.net	/b/ss/bcspglobalen/1/H.19.4/s78808502579815?AQB=1&ndh=1&t=21/0/2014 22:24:52 2 300&ce=ISO-8859-1&ns=sympatico&pageName=Best Health:Womens Health & Lifestyle Magazine for Canadian Women - Best Health&g=http://www.besthealthmag.ca/&cc=CAD&ch=Best Health&server=www.besthealthmag.ca&events=event1&c1=Best Health&h1=Best Health|Womens Health & Lifestyle Magazine for Canadian Women - Best Health&c8=Best Health:Womens Health & Lifestyle Magazine for Canadian Women - Best Health&c9=http://www.besthealthmag.ca/&c10=Best Health:Womens Health & Lifestyle Magazine for Canadian Women - Best Health&v11=EN&v12=N/A&c16=EN&c17=N/A&c20=N/A&c21=New Visitor&c22=Tuesday-10:00PM&s=800x600&c=24&j=1.5&v=Y&k=Y&bw=800&bh=447&ct=lan&hp=N&AQE=1	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1390346827.83102	Cm6I7x249KYaFsblF	192.168.14.10	1075	74.125.239.4	80	1	GET	www.google-analytics.com	/ga.js	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	39992	200	OK	-	-	-	(empty)	-	-	-	-	-	F30UZhfLJWdzbtCbl	text/plain
1390346827.883375	CSH2Ej4hiFIfe3NU25	192.168.14.10	1074	66.235.139.152	80	2	GET	sympatico.112.2o7.net	/b/ss/bcspglobalen/1/H.19.4/s78808502579815?AQB=1&pccr=true&vidn=296F80EB05163396-40000177C01400F4&&ndh=1&t=21/0/2014 22:24:52 2 300&ce=ISO-8859-1&ns=sympatico&pageName=Best Health:Womens Health & Lifestyle Magazine for Canadian Women - Best Health&g=http://www.besthealthmag.ca/&cc=CAD&ch=Best Health&server=www.besthealthmag.ca&events=event1&c1=Best Health&h1=Best Health|Womens Health & Lifestyle Magazine for Canadian Women - Best Health&c8=Best Health:Womens Health & Lifestyle Magazine for Canadian Women - Best Health&c9=http://www.besthealthmag.ca/&c10=Best Health:Womens Health & Lifestyle Magazine for Canadian Women - Best Health&v11=EN&v12=N/A&c16=EN&c17=N/A&c20=N/A&c21=New Visitor&c22=Tuesday-10:00PM&s=800x600&c=24&j=1.5&v=Y&k=Y&bw=800&bh=447&ct=lan&hp=N&AQE=1	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FLe4h341AsDErqw0ga	image/gif
1390346827.885425	CcSBd32BFJY8YtMLO7	192.168.14.10	1073	38.108.74.242	80	1	GET	ipinvite.iperceptions.com	/Invitations/Javascripts/ip_Layer_Invitation_881.aspx	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	351	200	OK	-	-	-	(empty)	-	-	-	-	-	FO5QxB1A1ryzTKZZig	text/plain
1390346828.011746	Cm6I7x249KYaFsblF	192.168.14.10	1075	74.125.239.4	80	2	GET	www.google-analytics.com	/__utm.gif?utmwv=5.4.6&utms=1&utmn=943653399&utmhn=www.besthealthmag.ca&utmcs=utf-8&utmsr=800x600&utmvp=780x427&utmsc=24-bit&utmul=en-us&utmje=1&utmfl=10.0 r32&utmdt=Womens Health & Lifestyle Magazine for Canadian Women | Best Health&utmhid=155894955&utmr=-&utmp=/&utmht=1390361093109&utmac=UA-291171-5&utmcc=__utma=158114473.121811763.1390361093.1390361093.1390361093.1;+__utmz=158114473.1390361093.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none);&utmu=qAAAAC~	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	35	200	OK	-	-	-	(empty)	-	-	-	-	-	FQgOcE2qjgHwfGgoek	image/gif
1390346828.057041	CwO29AJu62Wiw0YJh	192.168.14.10	1038	72.21.91.19	80	20	GET	www.besthealthmag.ca	/favicon.ico	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	573	200	OK	-	-	-	(empty)	-	-	-	-	-	FvUweh443JJVfdUo4a	image/gif
1390346828.027831	CcSBd32BFJY8YtMLO7	192.168.14.10	1073	38.108.74.242	80	2	GET	ipinvite.iperceptions.com	/Invitations/Javascripts/ip_Layer_Invitation_881.js	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	2882	200	OK	-	-	-	(empty)	-	-	-	-	-	FHwana1CIcyXjhvs1	text/plain
1390346828.1338	C2eS7j2cZxzA7WXNi7	192.168.14.10	1039	72.21.91.19	80	20	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/selected-item.png	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1390346828.283217	Cq06Qc4oCJzz4gG1x4	192.168.14.10	1040	72.21.91.19	80	21	GET	www.besthealthmag.ca	/sites/default/files/images/advertising.swf	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	41688	200	OK	-	-	-	(empty)	-	-	-	-	-	FNvAxJ2LXlYpAoQcv9	application/x-shockwave-flash
1390346828.398083	Cyi2zDF52r3HEb94f	192.168.14.10	1037	72.21.91.19	80	22	GET	www.besthealthmag.ca	/poormanscron/run-cron-check	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	21	200	OK	-	-	-	(empty)	-	-	-	-	-	FWADr62M6XevtTgOEe	text/plain
1390346828.733258	C8BjMV3lkBs0d0nQv6	192.168.14.10	1077	96.17.148.33	80	1	GET	fpdownload2.macromedia.com	/get/flashplayer/update/current/xml/version_en_win_ax.xml	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1382	200	OK	-	-	-	(empty)	-	-	-	-	-	Fd7bRVRpgRvplvnD	text/plain
1390346829.034837	Cn9GvB4pnRPI9sKFB3	192.168.14.10	1078	89.207.129.104	80	1	GET	googleadvertstat.com	/crossdomain.xml	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	247	200	OK	-	-	-	(empty)	-	-	-	-	-	Fu8keC3DQq877vWPMb	application/xml
1390346829.552696	Cmv8hm3uXFkGWpKAL8	192.168.14.10	1076	72.21.91.129	80	2	GET	assets.pinterest.com	/js/pinit_main.js	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	42404	200	OK	-	-	-	(empty)	-	-	-	-	-	FtOzcfO0yfd9EKtth	text/plain
1390346830.13266	CU2ChxPVLKCuatGnk	192.168.14.10	1064	205.160.30.8	80	2	GET	static.ak.fbcdn.net	/rsrc.php/v2/y4/r/-PAXP-deijE.gif	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FwMA5D46iLWvgIkQQa	image/gif
1390346830.171147	Cbn6l43Qdmp6pE9vca	192.168.14.10	1081	31.13.70.7	80	1	GET	scontent-a.xx.fbcdn.net	/hphotos-prn1/t1/p320x320/1535762_10152165772354860_1466163776_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	36150	200	OK	-	-	-	(empty)	-	-	-	-	-	FEwkM746EI9HSvzOCh	image/jpeg
1390346830.18698	CWMyrv2KEnkfT3SSG7	192.168.14.10	1082	31.13.70.7	80	1	GET	scontent-a.xx.fbcdn.net	/hphotos-prn1/t1/1560597_10152128656568011_1569084105_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	22599	200	OK	-	-	-	(empty)	-	-	-	-	-	Fg9s4b1EHkp5qdgrE9	image/jpeg
1390346830.23014	CUlzVS3FpkuXG9WXr	192.168.14.10	1084	96.17.148.131	80	1	GET	sphotos-e.ak.fbcdn.net	/hphotos-ak-prn1/t1/1535727_10152128661973011_15504198_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	18695	200	OK	-	-	-	(empty)	-	-	-	-	-	FW96C61wqq1OvbTiSf	image/jpeg
1390346830.230473	CylOOg45eCKddiAvD8	192.168.14.10	1083	96.6.122.98	80	1	GET	sphotos-c.ak.fbcdn.net	/hphotos-ak-prn1/1535420_10152128670088011_974265719_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	6904	200	OK	-	-	-	(empty)	-	-	-	-	-	FJLyDV1UR4XYiwnHQh	image/jpeg
1390346830.279225	CXaXf1OukEQcANpTh	192.168.14.10	1066	205.160.30.8	80	2	GET	static.ak.fbcdn.net	/rsrc.php/v2/yb/r/GsNJNwuI-UM.gif	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	522	200	OK	-	-	-	(empty)	-	-	-	-	-	FRHYViJ0uK0JXfQ61	image/gif
1390346830.295756	CxPbMM2oCQeOm97ti6	192.168.14.10	1086	96.17.148.40	80	1	GET	www.download.windowsupdate.com	/msdownload/update/v3/static/trustedr/en/authrootseq.txt	-	Microsoft-CryptoAPI/5.131.2600.2180	0	18	200	OK	-	-	-	(empty)	-	-	-	-	-	FKwH7H1WkcneYXTs71	text/plain
1390346830.301697	C7PDMz4Rna9WjShgZ9	192.168.14.10	1087	184.51.200.26	80	1	GET	sphotos-d.ak.fbcdn.net	/hphotos-ak-prn1/p320x320/1016720_10152121343593011_1252845376_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	13848	200	OK	-	-	-	(empty)	-	-	-	-	-	Fiitr81DmCUgDZ5C99	image/jpeg
1390346830.301916	CFblFB3nLcl8pojIQ1	192.168.14.10	1088	184.51.200.17	80	1	GET	sphotos-a.ak.fbcdn.net	/hphotos-ak-frc3/t1/p320x320/1557673_10152123867473011_1064912500_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	22184	200	OK	-	-	-	(empty)	-	-	-	-	-	FS1msq1cMnj04LqFYk	image/jpeg
1390346829.731997	Cn9GvB4pnRPI9sKFB3	192.168.14.10	1078	89.207.129.104	80	2	GET	googleadvertstat.com	/stat.php	http://www.besthealthmag.ca/sites/default/files/images/advertising.swf	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	85	200	OK	-	-	-	(empty)	-	-	-	-	-	FGsFxgF52ZlP3Xmr3	text/plain
1390346830.232005	CVpulD30me8ugJUFP4	192.168.14.10	1080	31.13.65.23	80	1	GET	scontent-b.xx.fbcdn.net	/hphotos-frc3/t1/1538692_10152128679088011_15461382_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	16419	200	OK	-	-	-	(empty)	-	-	-	-	-	Fq8SvK1bjFkBRccNd1	image/jpeg
1390346830.38696	CxPbMM2oCQeOm97ti6	192.168.14.10	1086	96.17.148.40	80	2	GET	www.download.windowsupdate.com	/msdownload/update/v3/static/trustedr/en/authrootstl.cab	-	Microsoft-CryptoAPI/5.131.2600.2180	0	54009	200	OK	-	-	-	(empty)	-	-	-	-	-	FIASRi1rqV4LoVbcf8	application/vnd.ms-cab-compressed
1390346830.396052	CU2ChxPVLKCuatGnk	192.168.14.10	1064	205.160.30.8	80	3	GET	static.ak.fbcdn.net	/rsrc.php/v2/yW/r/TawQclxHcQZ.png	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	9155	200	OK	-	-	-	(empty)	-	-	-	-	-	Fn4KCl4tHdJMFJEV7g	image/png
1390346830.429344	CXaXf1OukEQcANpTh	192.168.14.10	1066	205.160.30.8	80	3	GET	static.ak.fbcdn.net	/rsrc.php/v2/yZ/r/KjeUsuyBIfm.png	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	14239	200	OK	-	-	-	(empty)	-	-	-	-	-	FVOfctTWZYN3ZoVLi	image/png
1390346830.272749	Cgg6yk3uQFqMCIAAt3	192.168.14.10	1085	31.13.65.23	80	1	GET	scontent-b.xx.fbcdn.net	/hphotos-prn2/t1/1604953_10152157326629860_1898922977_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	29446	200	OK	-	-	-	(empty)	-	-	-	-	-	FIPJOR3j40Kk59jJEb	image/jpeg
1390346830.44154	CxPbMM2oCQeOm97ti6	192.168.14.10	1086	96.17.148.40	80	3	GET	www.download.windowsupdate.com	/msdownload/update/v3/static/trustedr/en/5FB7EE0633E259DBAD0C4C9AE6D38F1A61C7DC25.crt	-	Microsoft-CryptoAPI/5.131.2600.2180	0	969	200	OK	-	-	-	(empty)	-	-	-	-	-	FTW3QD1qoC2XRj37sh	binary
1390346830.52192	CU2ChxPVLKCuatGnk	192.168.14.10	1064	205.160.30.8	80	4	GET	static.ak.fbcdn.net	/rsrc.php/v2/yZ/r/c1vij96utyh.png	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	11676	200	OK	-	-	-	(empty)	-	-	-	-	-	FhbRQ64B2eXA7XcKHa	image/png
