#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-08-29
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1384112414.223898	Cnexym2K2swY1HlPqc	192.168.29.10	1159	69.194.244.14	80	1	GET	d.p-td.com	/r/dm/mkt/4/mpid//mpuid/2647265497907812420/mchpid/1/url/http://d.audienceiq.com/r/dm/mkt/44/mpid//mpuid/2647265497907812420/mchpid/1/url/http://d.audienceiq.com/r/dm/mkt/73/mpid//mpuid/2647265497907812420/mchpid/1/url/http://r.openx.net/set?pid=21a19823-5de3-4917-bc81-a4edea5127ff&rtb=2647265497907812420	http://us-u.openx.net/w/1.0/pd?plm=5&ph=946c394266a4fae6069935c05abcb7b20f9be4d4	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	569	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	FJ0X4H1za89qsihWVh	text/html
1384112414.223386	Czzasw3l0dT5RZE3Ec	192.168.29.10	1157	74.125.224.185	80	2	GET	cm.g.doubleclick.net	/pixel?google_nid=openx&google_cm=&google_sc=&google_tc=	http://us-u.openx.net/w/1.0/pd?plm=5&ph=946c394266a4fae6069935c05abcb7b20f9be4d4	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	279	302	Found	-	-	-	(empty)	-	-	-	-	-	FUjjPc29WqkyOVtaxg	text/html
1384112414.263529	CoJ6ho26fzVn7qMq0i	192.168.29.10	1161	69.194.244.20	80	1	GET	d.audienceiq.com	/r/dm/mkt/44/mpid//mpuid/2647265497907812420/mchpid/1/url/http://d.audienceiq.com/r/dm/mkt/73/mpid//mpuid/2647265497907812420/mchpid/1/url/http://r.openx.net/set?pid=21a19823-5de3-4917-bc81-a4edea5127ff&rtb=2647265497907812420	http://us-u.openx.net/w/1.0/pd?plm=5&ph=946c394266a4fae6069935c05abcb7b20f9be4d4	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	407	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	F2iVla2aN0RVZ4loa3	text/html
1384112414.290207	CoJ6ho26fzVn7qMq0i	192.168.29.10	1161	69.194.244.20	80	2	GET	d.audienceiq.com	/r/dm/mkt/73/mpid//mpuid/2647265497907812420/mchpid/1/url/http://r.openx.net/set?pid=21a19823-5de3-4917-bc81-a4edea5127ff&rtb=2647265497907812420	http://us-u.openx.net/w/1.0/pd?plm=5&ph=946c394266a4fae6069935c05abcb7b20f9be4d4	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	245	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	FIlseL1aswjpNIIaSc	text/html
1384112414.146298	CdOpga4bh4RdVz5OHk	192.168.29.10	1150	216.39.55.12	80	2	GET	ad.yieldmanager.com	/imp?Z=300x250&anmember=32&anprice=&u=www.cracked.com&s=2669560&_salt=13049022&B=10&H=&M=3&r=0	http://showads.pubmatic.com/AdServer/AdServerServlet?pubId=32061&siteId=32062&adId=32088&kadwidth=300&kadheight=250&SAVersion=2&js=1&kdntuid=0&pageURL=http%3A%2F%2Fwww.cracked.com%2F&inIframe=1&kadpageurl=dmd.cracked&operId=1&kltstamp=2013-11-10%2018%3A37%3A59&timezone=-5&screenResolution=800x600&ranreq=0.3950756229104768&pmUniAdId=0	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	859	200	OK	-	-	-	(empty)	-	-	-	-	-	FlFMKIsQCZzvJy2d	text/plain
1384112414.332383	C0LVml3f0RONgR7cae	192.168.29.10	1145	23.47.84.174	80	2	GET	aktrack.pubmatic.com	/AdServer/AdDisplayTrackerServlet?operId=1&pubId=32061&siteId=32062&adId=32088&adServerId=661&kefact=0.800000&kaxefact=0.800000&kadNetFrequecy=1&kadwidth=300&kadheight=250&kadsizeid=9&kltstamp=1384112296&indirectAdId=89053&adServerOptimizerId=1&ranreq=0.3950756229104768&kpbmtpfact=0.000000&dcId=1&tldId=0&passback=0&imprCap=1&pageURL=http://www.cracked.com/	http://showads.pubmatic.com/AdServer/AdServerServlet?pubId=32061&siteId=32062&adId=32088&kadwidth=300&kadheight=250&SAVersion=2&js=1&kdntuid=0&pageURL=http%3A%2F%2Fwww.cracked.com%2F&inIframe=1&kadpageurl=dmd.cracked&operId=1&kltstamp=2013-11-10%2018%3A37%3A59&timezone=-5&screenResolution=800x600&ranreq=0.3950756229104768&pmUniAdId=0	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1384112414.3265	CdOpga4bh4RdVz5OHk	192.168.29.10	1150	216.39.55.12	80	3	GET	ad.yieldmanager.com	/get-user-id?ver=2&s=2669558&ts=1384112297&sig=bc4741f8574342c5	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1384112414.329979	CKOg6j36zLSHPPHsSj	192.168.29.10	1144	68.67.151.230	80	3	GET	ad.thewheelof.com	/iframe3?DYEJAPi7KAAG49QAAAAAAEm2EAAAAAAAAAAEAAIAAAAAAAIAAQABDHnTLgAAAAAAST0XAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABO4AEAAAAAAAIAAgAAgD8AAAAAAAAA6D8AAAAAAADoPwAAAAAAAOg.AAAAAAAA6D8AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABb9V6eKcXIDhF8bvbDifDuSPslcSa4o0fXwXjtAAAAAA==,,www.cracked.com,B=10&H=&M=3&Z=300x250&_salt=13049022&anmember=32&anprice=&r=0&s=2669560,a5865b14-4a3f-11e3-aacd-a7f6f8a66655,1384112297168	http://showads.pubmatic.com/AdServer/AdServerServlet?pubId=32061&siteId=32062&adId=32088&kadwidth=300&kadheight=250&SAVersion=2&js=1&kdntuid=0&pageURL=http%3A%2F%2Fwww.cracked.com%2F&inIframe=1&kadpageurl=dmd.cracked&operId=1&kltstamp=2013-11-10%2018%3A37%3A59&timezone=-5&screenResolution=800x600&ranreq=0.3950756229104768&pmUniAdId=0	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1384112414.255072	CUNb0m2vMzrzfwHsBc	192.168.29.10	1160	173.241.250.7	80	1	GET	r.openx.net	/set?pid=b0ceb663-1089-7152-cddd-8bfc62e9c357&rtb=1793c1b3-09e1-4da7-a335-2c990060d98c	http://us-u.openx.net/w/1.0/pd?plm=5&ph=946c394266a4fae6069935c05abcb7b20f9be4d4	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	F5Q7ku24CirUbcYnl6	image/gif
1384112414.224408	C5vtPo2KB5KbyYcqtc	192.168.29.10	1158	173.241.250.7	80	1	GET	r.openx.net	/set?pid=0b83a084-dd0b-4bfe-9e2e-ab3706fc9955&rtb=uuid=4418527f-e0a9-4d00-85f6-1db7b0e52f33	http://us-u.openx.net/w/1.0/pd?plm=5&ph=946c394266a4fae6069935c05abcb7b20f9be4d4	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FC8gDf4R1qhpIpR1ze	image/gif
1384112414.388394	CdOpga4bh4RdVz5OHk	192.168.29.10	1150	216.39.55.12	80	4	GET	ad.yieldmanager.com	/iframe3?DYEJAPi7KAAG49QAAAAAAEm2EAAAAAAAAAAEAAIAAAAAAAIAAQABDHnTLgAAAAAAST0XAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABO4AEAAAAAAAIAAgAAgD8AAAAAAAAA6D8AAAAAAADoPwAAAAAAAOg.AAAAAAAA6D8AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABb9V6eKcXIDhF8bvbDifDuSPslcSa4o0fXwXjtAAAAAA==,,www.cracked.com,B=10&H=&M=3&Z=300x250&_salt=13049022&anmember=32&anprice=&r=0&s=2669560,a5865b14-4a3f-11e3-aacd-a7f6f8a66655,1384112297168	http://showads.pubmatic.com/AdServer/AdServerServlet?pubId=32061&siteId=32062&adId=32088&kadwidth=300&kadheight=250&SAVersion=2&js=1&kdntuid=0&pageURL=http%3A%2F%2Fwww.cracked.com%2F&inIframe=1&kadpageurl=dmd.cracked&operId=1&kltstamp=2013-11-10%2018%3A37%3A59&timezone=-5&screenResolution=800x600&ranreq=0.3950756229104768&pmUniAdId=0	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	806	200	OK	-	-	-	(empty)	-	-	-	-	-	FnKtpobZ8Cz7xZBFc	text/html
1384112414.29353	CMIXp74qq7ZYZJ6LPk	192.168.29.10	1152	216.39.55.12	80	3	GET	ad.yieldmanager.com	/imp?Z=300x250&anmember=32&anprice=&u=www.cracked.com&s=2669558&_salt=3798767414&B=10&H=&M=3&r=0	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	861	200	OK	-	-	-	(empty)	-	-	-	-	-	FDpvdS1iGjZS9ftBW8	text/plain
1384112414.450764	CHCE7238aQuG6JIVMf	192.168.29.10	1164	68.142.253.72	80	1	GET	a1.interclick.com	/getInPageJSProcess.aspx?a=51&b=12713&cid=634684534703504397&isif=t&rurld=showads.pubmatic.com&sl=false&dvp=http://showads.pubmatic.com/AdServer/AdServerServlet?pubId=32061&siteId=32062&adId=32088&kadwidth=300&kadheight=250&SAVersion=2&js=1&kdntuid=0&pageURL=http%3A%2F%2Fwww.cracked.com%2F&inIframe=1&kadpageurl=dmd.cracked&operId=1&kltstamp=2013-11-10%2018%3A37%3A59&timezone=-5&screenResolution=800x600&ranreq=0.3950756229104768&pmUniAdId=0&rurl=http://showads.pubmatic.com/AdServer/AdServerServlet?pubId=32061&siteId=32062&adId=32088&kadwidth=300&kadheight=250&SAVersion=2&js=1&kdntuid=0&pageURL=http%3A%2F%2Fwww.cracked.com%2F&inIframe=1&kadpageurl=dmd.cracked&operId=1&kltstamp=2013-11-10%2018%3A37%3A59&timezone=-5&screenResolution=800x600&ranreq=0.3950756229104768&pmUniAdId=0	http://ad.yieldmanager.com/iframe3?DYEJAPi7KAAG49QAAAAAAEm2EAAAAAAAAAAEAAIAAAAAAAIAAQABDHnTLgAAAAAAST0XAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABO4AEAAAAAAAIAAgAAgD8AAAAAAAAA6D8AAAAAAADoPwAAAAAAAOg.AAAAAAAA6D8AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABb9V6eKcXIDhF8bvbDifDuSPslcSa4o0fXwXjtAAAAAA==,,www.cracked.com,B%3D10%26H%3D%26M%3D3%26Z%3D300x250%26_salt%3D13049022%26anmember%3D32%26anprice%3D%26r%3D0%26s%3D2669560,a5865b14-4a3f-11e3-aacd-a7f6f8a66655,1384112297168	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	2192	200	OK	-	-	-	(empty)	-	-	-	-	-	FGnHuDO6sR4m1tTMc	text/plain
1384112414.306058	C1rwGV2UaRAs5TsrSk	192.168.29.10	1149	142.4.194.3	53331	1	GET	p68ei5.degreeexplore.biz	/51fd0e1afd1243f00bd4f6473a0bfc41.html	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	78782	200	OK	-	-	-	(empty)	-	-	-	-	-	FkLHnC3pRn8XnSNAxk	text/html
1384112414.443562	CKOg6j36zLSHPPHsSj	192.168.29.10	1144	68.67.151.230	80	4	GET	ad.thewheelof.com	/iframe3?DYEJAPa7KAAG49QAAAAAAEm2EAAAAAAAAAAEAAIAAAAAAAIAAQABDHPTLgAAAAAAST0XAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABO4AEAAAAAAAIAAgAAgD8AAAAAAAAA6D8AAAAAAADoPwAAAAAAAOg.AAAAAAAA6D8AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABYDZfwKcXIDuYxhZIqZ4etcqVR6od6rjEZk0f8AAAAAA==,,www.cracked.com,B=10&H=&M=3&Z=300x250&_salt=3798767414&anmember=32&anprice=&r=0&s=2669558,a59cf90a-4a3f-11e3-89e9-071111f5cd63,1384112297316	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1384112414.483902	CzDIJb4UzAaU2VnFal	192.168.29.10	1166	54.230.136.112	80	1	GET	choices-st.truste.com	/ca?pid=interclick01&aid=interclick03&cid=aid4617cid59573&c=interclick03cont159573&w=300&h=250&plc=tr	http://ad.yieldmanager.com/iframe3?DYEJAPi7KAAG49QAAAAAAEm2EAAAAAAAAAAEAAIAAAAAAAIAAQABDHnTLgAAAAAAST0XAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABO4AEAAAAAAAIAAgAAgD8AAAAAAAAA6D8AAAAAAADoPwAAAAAAAOg.AAAAAAAA6D8AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABb9V6eKcXIDhF8bvbDifDuSPslcSa4o0fXwXjtAAAAAA==,,www.cracked.com,B%3D10%26H%3D%26M%3D3%26Z%3D300x250%26_salt%3D13049022%26anmember%3D32%26anprice%3D%26r%3D0%26s%3D2669560,a5865b14-4a3f-11e3-aacd-a7f6f8a66655,1384112297168	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	13624	200	OK	-	-	-	(empty)	-	-	-	-	-	FflDSt2a0And35UL69	text/plain
1384112414.307644	C2xs9y3f5cwbvKw5bi	192.168.29.10	1162	173.241.250.7	80	1	GET	r.openx.net	/set?pid=9ca165a9-d9fe-2ff6-d83d-d145a80b0d37&google_error=3	http://us-u.openx.net/w/1.0/pd?plm=5&ph=946c394266a4fae6069935c05abcb7b20f9be4d4	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FhGA0J33KbNCv3F44l	image/gif
1384112414.329539	CGF7qA3HLuX85FhiCf	192.168.29.10	1163	173.241.250.7	80	1	GET	r.openx.net	/set?pid=21a19823-5de3-4917-bc81-a4edea5127ff&rtb=2647265497907812420	http://us-u.openx.net/w/1.0/pd?plm=5&ph=946c394266a4fae6069935c05abcb7b20f9be4d4	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FQujah45HGBWHGAc7h	image/gif
1384112414.494123	CdOpga4bh4RdVz5OHk	192.168.29.10	1150	216.39.55.12	80	5	GET	ad.yieldmanager.com	/iframe3?DYEJAPa7KAAG49QAAAAAAEm2EAAAAAAAAAAEAAIAAAAAAAIAAQABDHPTLgAAAAAAST0XAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABO4AEAAAAAAAIAAgAAgD8AAAAAAAAA6D8AAAAAAADoPwAAAAAAAOg.AAAAAAAA6D8AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABYDZfwKcXIDuYxhZIqZ4etcqVR6od6rjEZk0f8AAAAAA==,,www.cracked.com,B=10&H=&M=3&Z=300x250&_salt=3798767414&anmember=32&anprice=&r=0&s=2669558,a59cf90a-4a3f-11e3-89e9-071111f5cd63,1384112297316	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	806	200	OK	-	-	-	(empty)	-	-	-	-	-	FdVAzW8eNlwikpFp	text/html
1384112414.518922	C1zAo43xXa3rRXI00l	192.168.29.10	1165	157.56.67.169	80	1	GET	view.atdmt.com	/CNT/iview/430360176/direct;wi.300;hi.250/01?click=http://a1.interclick.com/icaid/470287/tid/a3de53db-bc43-413b-9db6-57e2b21ee1c4/click.ic?	http://ad.yieldmanager.com/iframe3?DYEJAPi7KAAG49QAAAAAAEm2EAAAAAAAAAAEAAIAAAAAAAIAAQABDHnTLgAAAAAAST0XAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABO4AEAAAAAAAIAAgAAgD8AAAAAAAAA6D8AAAAAAADoPwAAAAAAAOg.AAAAAAAA6D8AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABb9V6eKcXIDhF8bvbDifDuSPslcSa4o0fXwXjtAAAAAA==,,www.cracked.com,B%3D10%26H%3D%26M%3D3%26Z%3D300x250%26_salt%3D13049022%26anmember%3D32%26anprice%3D%26r%3D0%26s%3D2669560,a5865b14-4a3f-11e3-aacd-a7f6f8a66655,1384112297168	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	7566	200	OK	-	-	-	(empty)	-	-	-	-	-	Fksdks1Q0lLUnmS32h	text/html
1384112414.390141	CUNb0m2vMzrzfwHsBc	192.168.29.10	1160	173.241.250.7	80	2	GET	r.openx.net	/set?pid=408c9df8-85fe-6893-4938-ccbfd204601e&rtb=7125923130976072903	http://us-u.openx.net/w/1.0/pd?plm=5&ph=946c394266a4fae6069935c05abcb7b20f9be4d4	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FUaCPJ2bDX4VXTZUCa	image/gif
1384112415.95564	CGhfze4fDyaBM8lE2l	192.168.29.10	1168	165.254.105.96	80	1	GET	i.crackedcdn.com	/favicon.ico	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4286	200	OK	-	-	-	(empty)	-	-	-	-	-	Fgh2RYSNWRlCQoqSj	image/x-icon
1384112415.928196	CbNm0e4gYwPHaT3jdl	192.168.29.10	1167	54.243.94.55	80	1	GET	choices.truste.com	/cap?aid=interclick03&pid=interclick01&w=300&h=250&c=interclick03cont159573	http://ad.yieldmanager.com/iframe3?DYEJAPi7KAAG49QAAAAAAEm2EAAAAAAAAAAEAAIAAAAAAAIAAQABDHnTLgAAAAAAST0XAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABO4AEAAAAAAAIAAgAAgD8AAAAAAAAA6D8AAAAAAADoPwAAAAAAAOg.AAAAAAAA6D8AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABb9V6eKcXIDhF8bvbDifDuSPslcSa4o0fXwXjtAAAAAA==,,www.cracked.com,B%3D10%26H%3D%26M%3D3%26Z%3D300x250%26_salt%3D13049022%26anmember%3D32%26anprice%3D%26r%3D0%26s%3D2669560,a5865b14-4a3f-11e3-aacd-a7f6f8a66655,1384112297168	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FQcAaf24G2k8Zu50N	image/gif
1384112416.878327	CHCE7238aQuG6JIVMf	192.168.29.10	1164	68.142.253.72	80	2	GET	a1.interclick.com	/getInPageJSProcess.aspx?a=51&b=12713&cid=634684534703504397&isif=t&rurld=www.cracked.com&sl=false&dvp=http://www.cracked.com/&rurl=http://www.cracked.com/	http://ad.yieldmanager.com/iframe3?DYEJAPa7KAAG49QAAAAAAEm2EAAAAAAAAAAEAAIAAAAAAAIAAQABDHPTLgAAAAAAST0XAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABO4AEAAAAAAAIAAgAAgD8AAAAAAAAA6D8AAAAAAADoPwAAAAAAAOg.AAAAAAAA6D8AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABYDZfwKcXIDuYxhZIqZ4etcqVR6od6rjEZk0f8AAAAAA==,,www.cracked.com,B%3D10%26H%3D%26M%3D3%26Z%3D300x250%26_salt%3D3798767414%26anmember%3D32%26anprice%3D%26r%3D0%26s%3D2669558,a59cf90a-4a3f-11e3-89e9-071111f5cd63,1384112297316	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1351	200	OK	-	-	-	(empty)	-	-	-	-	-	F6JpnH2WQmsZl09c9b	text/plain
1384112416.968223	CINRH23ZP4nCQdenuf	192.168.29.10	1170	23.62.228.19	80	1	GET	cdn.atdmt.com	/ds/CJCNTCINGCP9/WIR_UVS_DIS_FallGirls_NA_NA_NA_1_091313/WIR_UVS_DIS_FallGirls_NA_300x250_NA_NA_1.swf?ver=1&clickTag1=http://a1.interclick.com/icaid/470287/tid/a3de53db-bc43-413b-9db6-57e2b21ee1c4/click.ic?http://clk.atdmt.com/go/430360176/direct;wi.300;hi.250;ai.338198359;ct.1/01&clickTag=http://a1.interclick.com/icaid/470287/tid/a3de53db-bc43-413b-9db6-57e2b21ee1c4/click.ic?http://clk.atdmt.com/go/430360176/direct;wi.300;hi.250;ai.338198359;ct.1/01	http://view.atdmt.com/CNT/iview/430360176/direct;wi.300;hi.250/01?click=http://a1.interclick.com/icaid/470287/tid/a3de53db-bc43-413b-9db6-57	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43874	200	OK	-	-	-	(empty)	-	-	-	-	-	Fmk8dJW7mjWrAWc03	application/x-shockwave-flash
1384112417.14415	CXCPfI2D0Y6AKoGrxb	192.168.29.10	1132	74.125.224.91	80	2	GET	ad.doubleclick.net	/adi/N3285.interclick/B2343920.8;sz=300x250;click=http://a1.interclick.com/icaid/452715/tid/bd861fe6-b045-4d18-957a-1718a78072fb/click.ic?;ord=635196910995939284?	http://ad.yieldmanager.com/iframe3?DYEJAPa7KAAG49QAAAAAAEm2EAAAAAAAAAAEAAIAAAAAAAIAAQABDHPTLgAAAAAAST0XAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABO4AEAAAAAAAIAAgAAgD8AAAAAAAAA6D8AAAAAAADoPwAAAAAAAOg.AAAAAAAA6D8AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABYDZfwKcXIDuYxhZIqZ4etcqVR6od6rjEZk0f8AAAAAA==,,www.cracked.com,B%3D10%26H%3D%26M%3D3%26Z%3D300x250%26_salt%3D3798767414%26anmember%3D32%26anprice%3D%26r%3D0%26s%3D2669558,a59cf90a-4a3f-11e3-89e9-071111f5cd63,1384112297316	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	8535	200	OK	-	-	-	(empty)	-	-	-	-	-	FzrKRu2xUSUJqTRW31	text/html
1384112417.2338	C6GWq03gQbcCvM5Gki	192.168.29.10	1171	204.154.110.33	80	1	GET	tps30.doubleverify.com	/visit.js?ctx=607671&cmp=ATTUNIVATLASTAG&ipos=&sid=430360176&plc=430360176&adid=&crt=338198359&dvtagver=6.1.src&srcurlD=4&curl=&qpgid=&btreg=430360176&btadsrv=atdmt&adsrv=2&advid=1813382&num=&pid=&crtname=&unit=&chnl=&ssl=0&uid=1384126683593193&scusrid=&refD=5&aUrlD=&jsver=13&eparams=DC4FC=l9EEATbpTauTau25]J:6=5>2?286C]4@>Tau:7C2>6bTbus*typ!:fzppvch"ppppppt>atpppppppppptppxpppppppxpp"pqsw?%{8pppppp$%_)ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppq~cptpppppppxpp8pp8sgpppppppppesgppppppps@!Hppppppp~8]ppppppppesgpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppq3h'e6z4)xs9ug3G3s:7sF$!D=4$2c@_7)H);EppppppTbsTbsTarTarHHH]4C24<65]4@>TarqTadbs`_TadaewTadbsTadae|TadbsbTadae+Tadbsb__Iad_Tadae0D2=ETadbs`b_ch_aaTadae2?>6>36CTadbsbaTadae2?AC:46TadbsTadaeCTadbs_TadaeDTadbsaeehde_Tar2dged3`c\c2b7\``6b\2245\2f7e7g2eeeddTar`bgc``aahf`egU2&C=l&jsCallback=dvCallback_1384126683593749	http://view.atdmt.com/CNT/iview/430360176/direct;wi.300;hi.250/01?click=http://a1.interclick.com/icaid/470287/tid/a3de53db-bc43-413b-9db6-57e2b21ee1c4/click.ic?	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	331	200	OK	-	-	-	(empty)	-	-	-	-	-	FOvPmU142VNfFd1J29	text/plain
1384112417.466146	CrvCSE3UbujxzslXMc	192.168.29.10	1173	207.200.81.20	80	1	GET	leadback.advertising.com	/cs.ashx?site=888692	http://showads.pubmatic.com/AdServer/AdServerServlet?pubId=32061&siteId=32062&adId=32088&kadwidth=300&kadheight=250&SAVersion=2&js=1&kdntuid=0&pageURL=http%3A%2F%2Fwww.cracked.com%2F&inIframe=1&kadpageurl=dmd.cracked&operId=1&kltstamp=2013-11-10%2018%3A37%3A59&timezone=-5&screenResolution=800x600&ranreq=0.3950756229104768&pmUniAdId=0	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	461	200	OK	-	-	-	(empty)	-	-	-	-	-	FAsTlh4aN7ZA7KHxRb	text/html
