#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-59-57
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1389583671.842811	CCfLV41YJnGfa8t876	192.168.17.10	1036	66.39.29.236	80	1	GET	besthealthmag.ca	/	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	236	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FBniDe4YkE9OVgLUjl	text/html
1389583674.743324	CVnNfS3Uhbixq8fBxg	192.168.17.10	1062	64.145.89.56	80	1	GET	profile.ak.fbcdn.net	/hprofile-ak-prn2/592215_7974553010_190076926_q.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	3395	200	OK	-	-	-	(empty)	-	-	-	-	-	F7W3qA3bVgZ0yv5YT5	image/jpeg
1389583674.769818	CUMxyyJuTMJLx7391	192.168.17.10	1038	72.21.91.19	80	19	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/go-newsletter.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	734	200	OK	-	-	-	(empty)	-	-	-	-	-	FRV1Ip1OGQTCbNx2z1	image/gif
1389583674.748151	CeALP214rr1taQuAg8	192.168.17.10	1059	38.65.9.39	80	1	GET	bell-ex.acuityplatform.com	/AdEx/Banner?lg=EN&sz=300x250&st=THELOOP:EN:BESTHEALTH&sc=HUB&cb=58410132&cu=http://adclick.g.doubleclick.net/aclk%3Fsa%3DL%26ai%3DBnDHcxVzTUqTgGK2tkwL8oYCQDse2rMIDAAAAEAEgADgAWN_AztNoYMne1IbIo6AZggEXY2EtcHViLTU4Nzk0MjQwMzAxMTM5MTKyARR3d3cuYmVzdGhlYWx0aG1hZy5jYboBCWdmcF9pbWFnZcgBCdoBHGh0dHA6Ly93d3cuYmVzdGhlYWx0aG1hZy5jYS_AAgLgAgDqAh41NDc5L3RoZWxvb3AuZW4uYmVzdGhlYWx0aC9odWL4AoLSHpAD8AGYA6QDqAMB0ASQTuAEAaAGFg%26num%3D0%26sig%3DAOD64_1KXELNUftCnnbN1kVuQx5SbP-wZA%26client%3Dca-pub-5879424030113912%26adurl%3D&lc=http://www.besthealthmag.ca/&rf=&ty=if	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4359	200	OK	-	-	-	(empty)	-	-	-	-	-	FRyl734Lg2OCRXlad7	text/html
1389583674.935763	CQveGG20Ip5pgyUMth	192.168.17.10	1041	72.21.91.19	80	15	GET	www.besthealthmag.ca	/sites/default/files/images/big-p-button copy.png	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	6929	200	OK	-	-	-	(empty)	-	-	-	-	-	F6hLHv3eVpln6nC54b	image/png
1389583674.936654	CMnsrx1Cd3L7zj8rt	192.168.17.10	1040	72.21.91.19	80	18	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/banner-right-left-light-blue-cut.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	515	200	OK	-	-	-	(empty)	-	-	-	-	-	FYyWr1KvYyDxFpHD9	image/jpeg
1389583674.941122	CJzkWO2b7fIczzPqLg	192.168.17.10	1039	72.21.91.19	80	18	GET	www.besthealthmag.ca	/sites/default/files/images/BH-Challenge-Logo.teaser.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4391	200	OK	-	-	-	(empty)	-	-	-	-	-	FfXQhr4nwLEyux70d	image/jpeg
1389583674.947754	CXvXFO3GEW5Y0Le1Mb	192.168.17.10	1037	72.21.91.19	80	12	GET	www.besthealthmag.ca	/sites/default/files/images/SignUpandWin_ContestThumb_Facebook tab.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	31374	200	OK	-	-	-	(empty)	-	-	-	-	-	FnBdlP2OpT9rZbQKki	image/jpeg
1389583674.967103	Cx32oH1Bvjwu2c2kR6	192.168.17.10	1042	72.21.91.19	80	15	GET	www.besthealthmag.ca	/sites/default/files/images/BestTipsContest_ContestThumb_Facebook tab.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	29711	200	OK	-	-	-	(empty)	-	-	-	-	-	FDwrHp198WkVMPnOql	image/jpeg
1389583674.96804	CUMxyyJuTMJLx7391	192.168.17.10	1038	72.21.91.19	80	20	GET	www.besthealthmag.ca	/sites/default/files/images/WinTheBest_ContestThumb_Facebook tab.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	31401	200	OK	-	-	-	(empty)	-	-	-	-	-	FmnF5h4tFnMzZyHObl	image/jpeg
1389583675.007447	CXcqvUzecdgguXDY8	192.168.17.10	1053	74.125.224.109	80	2	GET	pagead2.googlesyndication.com	/simgad/15615395551371588260	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	22868	200	OK	-	-	-	(empty)	-	-	-	-	-	FCCCIm1GC2rVvWddP6	image/jpeg
1389583675.052149	Cwv5uS1g4hJ2NOgnt5	192.168.17.10	1069	72.21.91.113	80	1	GET	tags.crwdcntrl.net	/c/2201/cc.js?ns=_cc2201	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	41203	200	OK	-	-	-	(empty)	-	-	-	-	-	FXHOJY1YBEhpvzte7g	text/plain
1389583675.055444	CMnsrx1Cd3L7zj8rt	192.168.17.10	1040	72.21.91.19	80	19	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/footer.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	353	200	OK	-	-	-	(empty)	-	-	-	-	-	FjMX6N3fYEOBYRwir6	image/gif
1389583675.059786	CQveGG20Ip5pgyUMth	192.168.17.10	1041	72.21.91.19	80	16	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/bg-footer-sprtr.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	187	200	OK	-	-	-	(empty)	-	-	-	-	-	FrlmGg18dtVM2tQN2a	image/gif
1389583675.07143	CJzkWO2b7fIczzPqLg	192.168.17.10	1039	72.21.91.19	80	19	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/banner-right-top-light-blue-cut.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	155	200	OK	-	-	-	(empty)	-	-	-	-	-	FsHAnN1pG0Cm3oYIYc	image/gif
1389583675.073331	CXvXFO3GEW5Y0Le1Mb	192.168.17.10	1037	72.21.91.19	80	13	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/parnter-h2.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	2889	200	OK	-	-	-	(empty)	-	-	-	-	-	F2uMTi1MQcTVLYfbY2	image/gif
1389583675.077004	CUMxyyJuTMJLx7391	192.168.17.10	1038	72.21.91.19	80	21	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/contests-h1.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1332	200	OK	-	-	-	(empty)	-	-	-	-	-	F5RQLE48pTNQUtokVd	image/gif
1389583675.047588	CYncZc1V7GqGFqKEl2	192.168.17.10	1067	209.197.105.39	80	1	GET	www.rd.ca	/bh/images/BH_newsletter_box_facebook.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4008	200	OK	-	-	-	(empty)	-	-	-	-	-	Fyli9A1g44Hizwp3Ce	image/jpeg
1389583675.108116	CXGFm53N1vrNbt0l7g	192.168.17.10	1070	209.197.105.39	80	1	GET	www.rd.ca	/bh/images/BH_newsletter_box_body.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	3542	200	OK	-	-	-	(empty)	-	-	-	-	-	FF80jj4ULfP1JQAVZa	image/jpeg
1389583675.041807	CJywPO2Muu5ygnu2Fd	192.168.17.10	1064	209.197.105.39	80	1	GET	www.rd.ca	/bh/images/BH_newsletter_box_header.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4971	200	OK	-	-	-	(empty)	-	-	-	-	-	FoI2yS1gP722GP4tH7	image/jpeg
1389583675.182267	Cx32oH1Bvjwu2c2kR6	192.168.17.10	1042	72.21.91.19	80	16	GET	www.besthealthmag.ca	/sites/default/files/images/logo-best-health.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	2025	200	OK	-	-	-	(empty)	-	-	-	-	-	FTaMml3DDMtQhRIYul	image/gif
1389583675.182659	CUMxyyJuTMJLx7391	192.168.17.10	1038	72.21.91.19	80	22	GET	www.besthealthmag.ca	/sites/default/files/images/logo-selection.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	2184	200	OK	-	-	-	(empty)	-	-	-	-	-	FxKdgFf8uxyFCXRPg	image/gif
1389583675.182953	CMnsrx1Cd3L7zj8rt	192.168.17.10	1040	72.21.91.19	80	20	GET	www.besthealthmag.ca	/sites/default/files/images/logo-readers-digest-small.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	804	200	OK	-	-	-	(empty)	-	-	-	-	-	FMahkc4xurH6vPR8la	image/gif
1389583675.186874	CQveGG20Ip5pgyUMth	192.168.17.10	1041	72.21.91.19	80	17	GET	www.besthealthmag.ca	/sites/default/files/images/logo-plaisirs-sante.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1705	200	OK	-	-	-	(empty)	-	-	-	-	-	FbpaeOk6UhtCm8rpj	image/gif
1389583675.187258	CJzkWO2b7fIczzPqLg	192.168.17.10	1039	72.21.91.19	80	20	GET	www.besthealthmag.ca	/sites/default/files/images/logo-our-canada.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1871	200	OK	-	-	-	(empty)	-	-	-	-	-	F9kMmI3gjQEieYETNj	image/gif
1389583675.0511	Cz99lD3JB3JcIgfaji	192.168.17.10	1066	209.197.105.39	80	1	GET	www.rd.ca	/bh/images/BH_newsletter_box_rss.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4233	200	OK	-	-	-	(empty)	-	-	-	-	-	FQcah63ND2ACwOzz1g	image/jpeg
1389583675.190904	CXvXFO3GEW5Y0Le1Mb	192.168.17.10	1037	72.21.91.19	80	14	GET	www.besthealthmag.ca	/sites/default/files/images/logo-more-our-canada.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1951	200	OK	-	-	-	(empty)	-	-	-	-	-	FkUTM3EJMGZrqxGs9	image/gif
1389583675.07996	Cp5R3z2WPRdWwwjrLk	192.168.17.10	1068	209.197.105.39	80	1	GET	www.rd.ca	/bh/images/BH_newsletter_box_twitter.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4131	200	OK	-	-	-	(empty)	-	-	-	-	-	FoHtFw4S8fuqkKIlSl	image/jpeg
1389583675.179903	CYncZc1V7GqGFqKEl2	192.168.17.10	1067	209.197.105.39	80	2	GET	www.rd.ca	/bh/images/BH_newsletter_box_footer.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4065	200	OK	-	-	-	(empty)	-	-	-	-	-	FqgD882LkG5LK9Qfg8	image/jpeg
1389583675.044504	CIKMy9qd0UGuMJrY6	192.168.17.10	1065	209.197.105.39	80	1	GET	www.rd.ca	/bh/images/BH_newsletter_box_signup.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	13094	200	OK	-	-	-	(empty)	-	-	-	-	-	FqzyJaCe8p1jXlpl1	image/jpeg
1389583675.258184	CMnsrx1Cd3L7zj8rt	192.168.17.10	1040	72.21.91.19	80	21	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/grey-saprator.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	44	200	OK	-	-	-	(empty)	-	-	-	-	-	FjYsu347jyNWffieY6	image/gif
1389583675.259637	CUMxyyJuTMJLx7391	192.168.17.10	1038	72.21.91.19	80	23	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/rss-icon.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1157	200	OK	-	-	-	(empty)	-	-	-	-	-	FA9rKT1RYRJjuQytWd	image/gif
1389583675.259978	CQveGG20Ip5pgyUMth	192.168.17.10	1041	72.21.91.19	80	18	GET	www.besthealthmag.ca	/sites/default/files/images/logo-taste-of-home.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	2196	200	OK	-	-	-	(empty)	-	-	-	-	-	FCAdFWp5Rejk50Xch	image/gif
1389583675.362632	CjXgE94q2ATmWHrSof	192.168.17.10	1072	157.56.67.168	80	1	GET	view.atdmt.com	/CCS/iview/439149855/direct/01/911270?click=http://adclick.g.doubleclick.net/aclk%3Fsa%3DL%26ai%3DBnDHcxVzTUqTgGK2tkwL8oYCQDse2rMIDAAAAEAEgADgAWN_AztNoYMne1IbIo6AZggEXY2EtcHViLTU4Nzk0MjQwMzAxMTM5MTKyARR3d3cuYmVzdGhlYWx0aG1hZy5jYboBCWdmcF9pbWFnZcgBCdoBHGh0dHA6Ly93d3cuYmVzdGhlYWx0aG1hZy5jYS_AAgLgAgDqAh41NDc5L3RoZWxvb3AuZW4uYmVzdGhlYWx0aC9odWL4AoLSHpAD8AGYA6QDqAMB0ASQTuAEAaAGFg%26num%3D0%26sig%3DAOD64_1KXELNUftCnnbN1kVuQx5SbP-wZA%26client%3Dca-pub-5879424030113912%26adurl%3Dhttp://bell-serve.acuityplatform.com:8080/Adserver/landing?bc=911270&position=3&bannerid=113217&campaignid=20255&mastercampaignid=7087&sizeid=3&exid=7&adid=7&xuid=4a164d5a-f358-453b-9547-af5d652423b9&agentcode=20&geocode=6&geostrcode=USCA&siteid=20786&pubid=1&reqid=24db95f1-2ab5-4d43-bbd5-0457aee42fa3&ip=40eb9b51&ts=14389a2649b&test=0&cnt=US&rg=CA&cty=Campbell&ag=5&gnd=0&uq=0&sg=0&sgs=[]&tt=24db95f1-2ab5-4d43-bbd5-0457aee42fa3&uaos=3&uab=4&ist=14389a2649c&pl=20787&vrt=0&vrl=&bid=0.000000&mhr=0.000000;landingUrl=	http://bell-ex.acuityplatform.com/AdEx/Banner?lg=EN&sz=300x250&st=THELOOP:EN:BESTHEALTH&sc=HUB&cb=58410132&cu=http://adclick.g.doubleclick.net/aclk%253Fsa%253DL%2526ai%253DBnDHcxVzTUqTgGK2tkwL8oYCQDse2rMIDAAAAEAEgADgAWN_AztNoYMne1IbIo6AZggEXY2EtcHViLTU4Nzk0MjQwMzAxMTM5MTKyARR3d3cuYmVzdGhlYWx0aG1hZy5jYboBCWdmcF9pbWFnZcgBCdoBHGh0dHA6Ly93d3cuYmVzdGhlYWx0aG1hZy5jYS_AAgLgAgDqAh41NDc5L3RoZWxvb3AuZW4uYmVzdGhlYWx0aC9odWL4AoLSHpAD8AGYA6QDqAMB0ASQTuAEAaAGFg%2526num%253D0%2526sig%253DAOD64_1KXELNUftCnnbN1kVuQx5SbP-wZA%2526client%253Dca-pub-5879424030113912%2526adurl%253D&lc=http%3A//www.besthealthmag.ca/&rf=&ty=if	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1548	200	OK	-	-	-	(empty)	-	-	-	-	-	FIjFkp24jhDGU7VBgk	text/plain
1389583675.098906	CisluG4Gv1T1JDAblk	192.168.17.10	1054	173.252.112.23	80	2	GET	www.facebook.com	/plugins/likebox/stream?id=7974553010&dom=pluginLikeboxStream&force_wall=false&nobootload=1&inlinecss=1&__user=0&__a=1&__dyn=7wfGbw&__req=1	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	145287	200	OK	-	-	-	(empty)	-	-	-	-	-	FkSnsf18YQLSF22u82	text/plain
1389583675.58402	CF2L3FctmYmRjr1Ma	192.168.17.10	1073	65.54.75.100	80	1	GET	cdn.atdmt.com	/b/8ECCSCCCACDR/3025G_13102for99_CA.jpg	http://view.atdmt.com/CCS/iview/439149855/direct/01/911270?click=http://adclick.g.doubleclick.net/aclk%253Fsa%253DL%2526ai%253DBnDHcxVzTUqTgGK2tkwL8oYCQDse2rMIDAAAAEAEgADgAWN_AztNoYMne1IbIo6AZggEXY2EtcHViLTU4Nzk0MjQwMzAxMTM5MTKyARR3d3cuYmVzdGhlYWx0aG1hZy5jYboBCWdmcF9pbWFnZcgBCdoBHGh0dHA6Ly93d3cuYmVzdGhlYWx0aG1hZy5jYS_AAgLgAgDqAh41NDc5L3RoZWxvb3AuZW4uYmVzdGhlYWx0aC9odWL4AoLSHpAD8AGYA6QDqAMB0ASQTuAEAaAGFg%2526num%253D0%2526sig%253DAOD64_1KXELNUftCnnbN1kVuQx5SbP-wZA%2526client%253Dca-pub-5879424030113912%2526adurl%253Dhttp%3A%2F%2Fbell-serve.acuityplatform.com%3A8080%2FAdserver%2Flanding%3Fbc%3D911270%26position%3D3%26bannerid%3D113217%26campaignid%3D20255%26mastercampaignid%3D7087%26sizeid%3D3%26exid%3D7%26adid%3D7%26xuid%3D4a164d5a-f358-453b-9547-af5d652423b9%26agentcode%3D20%26geocode%3D6%26geostrcode%3DUSCA%26siteid%3D20786%26pubid%3D1%26reqid%3D24db95f1-2ab5-4d43-bbd5-0457aee42fa3%26ip%3D40eb9b51%26ts%3D14389a2649b%26test%3D0%26cnt%3DUS%26rg%3DCA%26cty%3DCampbell%26ag%3D5%26gnd%3D0%26uq%3D0%26sg%3D0%26sgs%3D%5B%5D%26tt%3D24db95f1-2ab5-4d43-bbd5-0457aee42fa3%26uaos%3D3%26uab%3D4%26ist%3D14389a2649c%26pl%3D20787%26vrt%3D0%26vrl%3D%26bid%3D0.000000%26mhr%3D0.000000;landingUrl=	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	36287	200	OK	-	-	-	(empty)	-	-	-	-	-	Fqv0mgqfZWKe9AKwe	image/jpeg
1389583675.670471	CKQxwxnhqJH0zHiU5	192.168.17.10	1061	63.141.192.98	80	2	GET	static.ak.fbcdn.net	/rsrc.php/v2/y4/r/-PAXP-deijE.gif	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FfKIFn1xO0xsNoZmbj	image/gif
1389583675.388503	C8Im3Pptu89NaO86a	192.168.17.10	1071	206.47.50.233	80	1	GET	content-resources.sympatico.ca	/content/channels/global/omniture/s_code.js	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	23826	200	OK	-	-	-	(empty)	-	-	-	-	-	F3Y486laK6OPBxVZ3	text/plain
1389583675.695136	Clvutw4Rg5l4NzSOUb	192.168.17.10	1060	63.141.192.98	80	2	GET	static.ak.fbcdn.net	/rsrc.php/v2/yb/r/GsNJNwuI-UM.gif	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	522	200	OK	-	-	-	(empty)	-	-	-	-	-	Fg8YXO3MRy941vmBF7	image/gif
1389583675.69736	CRVBd12nxxGcbOVpJ4	192.168.17.10	1075	31.13.70.23	80	1	GET	scontent-b.xx.fbcdn.net	/hphotos-ash3/1525336_10152116607078011_224209_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	10909	200	OK	-	-	-	(empty)	-	-	-	-	-	FzcFh73vt97QNZfB2e	image/jpeg
1389583675.697051	CODaVh47tWF2neRunl	192.168.17.10	1074	31.13.70.23	80	1	GET	scontent-b.xx.fbcdn.net	/hphotos-prn1/1536670_10152114563643011_608515114_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	18210	200	OK	-	-	-	(empty)	-	-	-	-	-	FKMBL32DGteAVs68La	image/jpeg
1389583675.722156	C1xo8JsX1xxrHIUx4	192.168.17.10	1082	31.13.70.23	80	1	GET	scontent-b.xx.fbcdn.net	/hphotos-prn1/p320x320/1528627_10152106527083011_176488354_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	13848	200	OK	-	-	-	(empty)	-	-	-	-	-	FJvWQPauQZOJ2YjCl	image/jpeg
1389583675.718222	CDFTNFs1hMi8UsI7	192.168.17.10	1079	31.13.70.23	80	1	GET	scontent-b.xx.fbcdn.net	/hphotos-ash3/s403x403/1148997_10152110361008011_1527220569_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	26381	200	OK	-	-	-	(empty)	-	-	-	-	-	FM6swR1LcJCFDK5zP	image/jpeg
1389583675.721601	CYa7EM3XBEqvShtPRa	192.168.17.10	1080	31.13.76.4	80	1	GET	scontent-a.xx.fbcdn.net	/hphotos-prn2/1509049_10152108528498011_1954170382_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	6581	200	OK	-	-	-	(empty)	-	-	-	-	-	FgYdPV2SKGOCWJDawd	image/jpeg
1389583675.719837	CkzzLq2f7uqsKAq53d	192.168.17.10	1078	31.13.76.4	80	1	GET	scontent-a.xx.fbcdn.net	/hphotos-ash3/1557533_10152110665363011_968617514_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	15703	200	OK	-	-	-	(empty)	-	-	-	-	-	FcKehi4FinyncaJdU7	image/jpeg
1389583675.721893	C4TLwh4r157SXYjI9f	192.168.17.10	1081	31.13.76.4	80	1	GET	scontent-a.xx.fbcdn.net	/hphotos-prn1/t1/p320x320/1551762_10152108048313011_1578378459_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	20546	200	OK	-	-	-	(empty)	-	-	-	-	-	Fw23L30Yei2owfw1b	image/jpeg
1389583675.756042	CODaVh47tWF2neRunl	192.168.17.10	1074	31.13.70.23	80	2	GET	scontent-b.xx.fbcdn.net	/hphotos-prn1/1512513_10152106430843011_1455123609_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	14353	200	OK	-	-	-	(empty)	-	-	-	-	-	Fyvsl21tQRygJ18LY2	image/jpeg
1389583675.757027	CRVBd12nxxGcbOVpJ4	192.168.17.10	1075	31.13.70.23	80	2	GET	scontent-b.xx.fbcdn.net	/hphotos-ash3/p320x320/1606884_10152108672808011_1096043320_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	12225	200	OK	-	-	-	(empty)	-	-	-	-	-	FYhanx4cRoYMh8e52i	image/jpeg
1389583675.757295	CkmjUZ2OWy4XQvYCxl	192.168.17.10	1083	31.13.70.23	80	1	GET	scontent-b.xx.fbcdn.net	/hphotos-frc3/p320x320/1503441_10152115287318011_853759213_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	20061	200	OK	-	-	-	(empty)	-	-	-	-	-	FiV0k916NX52xXnnl9	image/jpeg
1389583675.75755	CTrct02tynWvvOUnp1	192.168.17.10	1084	31.13.76.4	80	1	GET	scontent-a.xx.fbcdn.net	/hphotos-prn1/p320x320/1554380_10152110725073011_1217169723_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	8324	200	OK	-	-	-	(empty)	-	-	-	-	-	FyvM5d3xpg62Do1Sj7	image/jpeg
1389583675.71646	C6YR2W2m8VwcVfIG1j	192.168.17.10	1076	31.13.70.23	80	1	GET	scontent-b.xx.fbcdn.net	/hphotos-frc3/t1/1545786_10152117045953011_1632377246_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	17916	200	OK	-	-	-	(empty)	-	-	-	-	-	FqqEy02feTVeaKNq8a	image/jpeg
