#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-09-50-42
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1337208707.413181	CJVgyp4NOwk9rB4wpj	192.168.2.10	1030	216.146.38.125	80	1	GET	thelocal.de	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	-	-
1337208742.339223	CzXJSS1OcyK9bACAD9	192.168.2.10	1072	89.185.38.180	80	1	GET	www.easyvols.org	/base/css/js/completionMEV.css	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1391	200	OK	-	-	-	(empty)	-	-	-	-	-	Fj3OZr42FkE2POmzd3	text/plain
1337208742.340558	CGim3O1bDL5pHHuAX9	192.168.2.10	1070	89.185.38.180	80	3	GET	www.easyvols.org	/base/css/js/completionMEH.css	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1172	200	OK	-	-	-	(empty)	-	-	-	-	-	F05Jw71Ge0CkhDS2L	text/plain
1337208742.339674	CM253f2JOZhaPVZ80j	192.168.2.10	1051	46.20.229.1	80	18	GET	www.thelocal.de	/articleImages/42173-300-203.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	34502	200	OK	-	-	-	(empty)	-	-	-	-	-	FJig152NoxLX4HbLC9	image/jpeg
1337208742.339945	CtvTRy117oJOpWZnP5	192.168.2.10	1050	46.20.229.1	80	19	GET	www.thelocal.de	/articleImages/41669-300-186.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	21854	200	OK	-	-	-	(empty)	-	-	-	-	-	FBY3wn676IywZSSPc	image/jpeg
1337208742.5716	CY5XU4rZRh7kQV72e	192.168.2.10	1067	199.239.182.171	80	3	GET	b.static.ak.fbcdn.net	/rsrc.php/v2/yc/r/S1-SCRi5z05.js	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	26464	200	OK	-	-	-	(empty)	-	-	-	-	-	F4WsuB1xe044d3Q7v2	text/plain
1337208742.451759	CBRxzW3bO0H5LGBIDg	192.168.2.10	1062	27.121.104.59	80	4	GET	www.ukforex.co.uk	/Scripts/custom.chart.js	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	881	200	OK	-	-	-	(empty)	-	-	-	-	-	FZeIVs129igY9hgvT7	text/plain
1337208742.713053	C0q1KR38CGBcnDwGXg	192.168.2.10	1064	199.239.182.163	80	4	GET	static.ak.fbcdn.net	/rsrc.php/v2/yc/r/szp4yOPn0TX.js	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5278	200	OK	-	-	-	(empty)	-	-	-	-	-	FLyU651kTous4V8p3e	text/plain
1337208742.571951	CGim3O1bDL5pHHuAX9	192.168.2.10	1070	89.185.38.180	80	4	GET	www.easyvols.org	/base/css/js/completionMEC.css	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	744	200	OK	-	-	-	(empty)	-	-	-	-	-	FqVgKE3Zc58gicK8	text/plain
1337208742.572223	CM253f2JOZhaPVZ80j	192.168.2.10	1051	46.20.229.1	80	19	GET	www.thelocal.de	/articleImages/41985-300-197.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	14809	200	OK	-	-	-	(empty)	-	-	-	-	-	F2J3GQ1jKvKWmLVyPf	image/jpeg
1337208742.572489	CtvTRy117oJOpWZnP5	192.168.2.10	1050	46.20.229.1	80	20	GET	www.thelocal.de	/articleImages/42065-300-187.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	23511	200	OK	-	-	-	(empty)	-	-	-	-	-	FLj8jQ2mypthYDQGrg	image/jpeg
1337208742.836696	ChmwkNBTJnvTc4Ri5	192.168.2.10	1066	199.239.182.171	80	4	GET	b.static.ak.fbcdn.net	/rsrc.php/v2/yx/r/1OTNl41zrxp.js	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	33262	200	OK	-	-	-	(empty)	-	-	-	-	-	FdEf4k2eedATFrHSuh	text/plain
1337208742.712245	CzXJSS1OcyK9bACAD9	192.168.2.10	1072	89.185.38.180	80	2	GET	www.easyvols.org	/base/css/js/calendar.css	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	801	200	OK	-	-	-	(empty)	-	-	-	-	-	FfDBkT28SzIKQp4VS5	text/plain
1337208742.891042	CdxG7C4OJK6YBmnvC1	192.168.2.10	1065	199.239.182.163	80	4	GET	static.ak.fbcdn.net	/rsrc.php/v2/yU/r/RbPAV4YcQbV.js	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2456	200	OK	-	-	-	(empty)	-	-	-	-	-	FhfRWA3Acg6dQeoPm3	text/plain
1337208742.73678	C41IARaRggUuCccW4	192.168.2.10	1060	27.121.104.59	80	6	GET	www.ukforex.co.uk	/Scripts/jquery.unobtrusive-ajax.min.js	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2745	200	OK	-	-	-	(empty)	-	-	-	-	-	FckYoA1rwRY0UF4ygk	text/plain
1337208742.836208	CO61Ql10rZQYVqw4me	192.168.2.10	1073	62.210.160.198	80	1	GET	cdn.easyvoyage.com	/js/optim/gg_cc/ev/boot.js	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	440	200	OK	-	-	-	(empty)	-	-	-	-	-	FQvbK6suE7PU2Jh8a	text/plain
1337208742.821643	CGim3O1bDL5pHHuAX9	192.168.2.10	1070	89.185.38.180	80	5	GET	www.easyvols.org	/base/styles/ei/en/type_b/300x250/def_mevhcp.css	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	10421	200	OK	-	-	-	(empty)	-	-	-	-	-	F2Iiqy3jKgGhkI5o8f	text/plain
1337208742.836972	CM253f2JOZhaPVZ80j	192.168.2.10	1051	46.20.229.1	80	20	GET	www.thelocal.de	/images/articles/facebook.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3055	200	OK	-	-	-	(empty)	-	-	-	-	-	FlAKZ03bJXnvJk3u9c	image/jpeg
1337208743.020105	CY5XU4rZRh7kQV72e	192.168.2.10	1067	199.239.182.171	80	4	GET	b.static.ak.fbcdn.net	/rsrc.php/v2/yb/r/9_2v5px6_Fn.js	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	44960	200	OK	-	-	-	(empty)	-	-	-	-	-	FfQYK02yzc8vqdGCDc	text/plain
1337208742.83726	CtvTRy117oJOpWZnP5	192.168.2.10	1050	46.20.229.1	80	21	GET	www.thelocal.de	/images/articles/twitter.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3991	200	OK	-	-	-	(empty)	-	-	-	-	-	F5azwF3TU7FEJexmP7	image/jpeg
1337208742.891518	CzXJSS1OcyK9bACAD9	192.168.2.10	1072	89.185.38.180	80	3	GET	www.easyvols.org	/base/styles/ei/en/type_b/300x250/mevhcp.css	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4439	200	OK	-	-	-	(empty)	-	-	-	-	-	FJ9Yk43aJ6EazFrTR	text/plain
1337208743.014324	CBRxzW3bO0H5LGBIDg	192.168.2.10	1062	27.121.104.59	80	5	GET	www.ukforex.co.uk	/Scripts/jquery.validate.min.js	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	21173	200	OK	-	-	-	(empty)	-	-	-	-	-	FpoPTA4RhjvBWODJPl	text/plain
1337208743.035422	CGim3O1bDL5pHHuAX9	192.168.2.10	1070	89.185.38.180	80	6	GET	www.easyvols.org	/base/imgs/default/calendrier.gif	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	335	200	OK	-	-	-	(empty)	-	-	-	-	-	Fu2hxJm6aBbQAlNi	image/gif
1337208743.034786	CM253f2JOZhaPVZ80j	192.168.2.10	1051	46.20.229.1	80	21	GET	www.thelocal.de	/images/core/marketplace/panel_logo.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	624	200	OK	-	-	-	(empty)	-	-	-	-	-	FtUC5X15UvawgceJJ3	image/png
1337208743.035161	CtvTRy117oJOpWZnP5	192.168.2.10	1050	46.20.229.1	80	22	GET	www.thelocal.de	/images/core/marketplace/panel.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6462	200	OK	-	-	-	(empty)	-	-	-	-	-	FxCoELz71EEm0UNP5	image/png
1337208743.366713	C0q1KR38CGBcnDwGXg	192.168.2.10	1064	199.239.182.163	80	5	GET	static.ak.fbcdn.net	/rsrc.php/v1/y9/r/jKEcVPZFk-2.gif	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1900	200	OK	-	-	-	(empty)	-	-	-	-	-	FgICCoLSghyO9YmUc	image/gif
1337208743.367491	ChmwkNBTJnvTc4Ri5	192.168.2.10	1066	199.239.182.171	80	5	GET	b.static.ak.fbcdn.net	/rsrc.php/v1/y7/r/fWjdN_SLj8W.gif	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8347	200	OK	-	-	-	(empty)	-	-	-	-	-	FInRdq4tzdRIJ4yNMg	image/gif
1337208743.266813	CzXJSS1OcyK9bACAD9	192.168.2.10	1072	89.185.38.180	80	4	GET	www.easyvols.org	/base/imgs/ei/type_b/300x250_bg_mev_fr.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5773	200	OK	-	-	-	(empty)	-	-	-	-	-	FtqkKH3uzxgdhumdKe	image/png
1337208743.486805	CEW08U2dE80uO9WgGb	192.168.2.10	1074	184.169.75.33	80	1	GET	widgets.twimg.com	/j/2/widget.js	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	45517	200	OK	-	-	-	(empty)	-	-	-	-	-	FZ5NYT2zsFXJRCnaP9	text/plain
1337208743.497709	CXwhyf3JS8FtHuEZf8	192.168.2.10	1075	208.46.163.75	80	1	GET	profile.ak.fbcdn.net	/static-ak/rsrc.php/v1/yo/r/UlIqmHJn-SK.gif	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	390	200	OK	-	-	-	(empty)	-	-	-	-	-	Frf4is4Nideq6Ji3Gc	image/gif
1337208743.498146	Cj86TD18fSHuSOJIM6	192.168.2.10	1076	208.46.163.75	80	1	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/276945_19360679697_447636856_q.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1912	200	OK	-	-	-	(empty)	-	-	-	-	-	FJgDKLwq2ODMm3FWi	image/jpeg
1337208743.510424	CdxG7C4OJK6YBmnvC1	192.168.2.10	1065	199.239.182.163	80	5	GET	static.ak.fbcdn.net	/rsrc.php/v1/y7/r/ql9vukDCc4R.png	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1177	200	OK	-	-	-	(empty)	-	-	-	-	-	FGhO2h2KOhrmg8zE75	image/png
1337208743.514931	Cj86TD18fSHuSOJIM6	192.168.2.10	1076	208.46.163.75	80	2	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/573214_1541257024_1103184675_q.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2561	200	OK	-	-	-	(empty)	-	-	-	-	-	FIWpwG4MK3BwAPul62	image/jpeg
1337208743.514604	CXwhyf3JS8FtHuEZf8	192.168.2.10	1075	208.46.163.75	80	2	GET	profile.ak.fbcdn.net	/hprofile-ak-ash2/41501_100000610880420_8196_q.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2878	200	OK	-	-	-	(empty)	-	-	-	-	-	FHznXJs0Z80mqpNe4	image/jpeg
1337208743.355026	CGim3O1bDL5pHHuAX9	192.168.2.10	1070	89.185.38.180	80	7	GET	www.easyvols.org	/base/imgs/ei/type_b/300_l_li.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	364	200	OK	-	-	-	(empty)	-	-	-	-	-	FczsJZgIKlkSFtqSb	image/png
1337208743.541898	Cj86TD18fSHuSOJIM6	192.168.2.10	1076	208.46.163.75	80	3	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/187506_100002131503693_3638406_q.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2532	200	OK	-	-	-	(empty)	-	-	-	-	-	FOkGHmTvRW2fjwWDb	image/jpeg
1337208743.540206	CXwhyf3JS8FtHuEZf8	192.168.2.10	1075	208.46.163.75	80	3	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/276095_509202922_1259063167_q.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2743	200	OK	-	-	-	(empty)	-	-	-	-	-	FedZPe3v00CvDo0nR1	image/jpeg
1337208743.580231	Cj86TD18fSHuSOJIM6	192.168.2.10	1076	208.46.163.75	80	4	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/276302_678320323_3698939_q.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2089	200	OK	-	-	-	(empty)	-	-	-	-	-	FLg1OpSaWFiOqI4sh	image/jpeg
1337208743.580623	CXwhyf3JS8FtHuEZf8	192.168.2.10	1075	208.46.163.75	80	4	GET	profile.ak.fbcdn.net	/hprofile-ak-ash2/369162_100001003116057_879370233_q.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2720	200	OK	-	-	-	(empty)	-	-	-	-	-	FF2sRnmeh8yE4Irre	image/jpeg
1337208743.412574	CM253f2JOZhaPVZ80j	192.168.2.10	1051	46.20.229.1	80	22	GET	www.thelocal.de	/images/advertising/traveleriq.gif	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	41809	200	OK	-	-	-	(empty)	-	-	-	-	-	FbMGAgFcVCjULAw6h	image/gif
1337208743.498622	CzXJSS1OcyK9bACAD9	192.168.2.10	1072	89.185.38.180	80	5	GET	www.easyvols.org	/base/imgs/ei/type_b/300_m_li.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	258	200	OK	-	-	-	(empty)	-	-	-	-	-	F0VO2nP3x2lEm3lI9	image/png
1337208743.542208	CGim3O1bDL5pHHuAX9	192.168.2.10	1070	89.185.38.180	80	8	GET	www.easyvols.org	/base/imgs/ei/type_b/300_r_li.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	372	200	OK	-	-	-	(empty)	-	-	-	-	-	FjkqTm4qz8Dn1CEZX	image/png
1337208743.801738	Cj86TD18fSHuSOJIM6	192.168.2.10	1076	208.46.163.75	80	5	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/260763_100003284602838_391996847_q.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2940	200	OK	-	-	-	(empty)	-	-	-	-	-	FwyhsR3qZuhssF5492	image/jpeg
1337208743.295487	CO61Ql10rZQYVqw4me	192.168.2.10	1073	62.210.160.198	80	2	GET	cdn.easyvoyage.com	/js/optim/gg_cc/ev/core.js?185725	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	32644	200	OK	-	-	-	(empty)	-	-	-	-	-	FlXtIxYM5qsHBB6bb	text/plain
1337208743.975943	CXwhyf3JS8FtHuEZf8	192.168.2.10	1075	208.46.163.75	80	5	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/368791_100000883593624_648159034_q.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2744	200	OK	-	-	-	(empty)	-	-	-	-	-	FB1vmY3Hw7q0rdKaGj	image/jpeg
1337208744.030061	CXwhyf3JS8FtHuEZf8	192.168.2.10	1075	208.46.163.75	80	6	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/161462_37500536_1429754313_q.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2711	200	OK	-	-	-	(empty)	-	-	-	-	-	F1AdVthRyANlIIl23	image/jpeg
1337208743.982009	Cj86TD18fSHuSOJIM6	192.168.2.10	1076	208.46.163.75	80	6	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/369197_32807043_1732509073_q.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2793	200	OK	-	-	-	(empty)	-	-	-	-	-	F6jrqU3UfAB1QP8Tsi	image/jpeg
1337208743.979897	CzXJSS1OcyK9bACAD9	192.168.2.10	1072	89.185.38.180	80	6	GET	www.easyvols.org	/base/imgs/ei/type_b/mev_submit_en.gif	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2527	200	OK	-	-	-	(empty)	-	-	-	-	-	Fuz29O32xlFppH6We3	image/gif
1337208743.981705	CGim3O1bDL5pHHuAX9	192.168.2.10	1070	89.185.38.180	80	9	GET	www.easyvols.org	/base/imgs/ei/type_b/300x250_bg_meh_fr.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5995	200	OK	-	-	-	(empty)	-	-	-	-	-	F5jGkd1rySen52VR0k	image/png
1337208743.969962	CTVP50QZohng3Xvk	192.168.2.10	1061	69.171.228.74	80	2	GET	www.facebook.com	/ajax/connect/connect_widget.php?__a=1&id=19360679697&uniqid=stream_loading_indicator&force_wall=false&__user=0	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	96464	200	OK	-	-	-	(empty)	-	-	-	-	-	Fp1UL33HfFyLfQC1Vl	text/plain
1337208744.395722	CzXJSS1OcyK9bACAD9	192.168.2.10	1072	89.185.38.180	80	7	GET	www.easyvols.org	/base/imgs/ei/type_b/meh_submit_en.gif	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2527	200	OK	-	-	-	(empty)	-	-	-	-	-	F4xBkiuJTQTGhI0T6	image/gif
1337208744.396151	CGim3O1bDL5pHHuAX9	192.168.2.10	1070	89.185.38.180	80	10	GET	www.easyvols.org	/base/imgs/ei/type_b/300x250_bg_mec_fr.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5565	200	OK	-	-	-	(empty)	-	-	-	-	-	F4LNaS2D3Pr9mTQiR6	image/png
1337208744.732837	CEW08U2dE80uO9WgGb	192.168.2.10	1074	184.169.75.33	80	2	GET	widgets.twimg.com	/j/2/widget.css	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2927	200	OK	-	-	-	(empty)	-	-	-	-	-	FVTHKo2TxqhMrB1K1b	text/plain
1337208744.661786	CzXJSS1OcyK9bACAD9	192.168.2.10	1072	89.185.38.180	80	8	GET	www.easyvols.org	/base/imgs/ei/type_b/mec_submit_en.gif	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2527	200	OK	-	-	-	(empty)	-	-	-	-	-	FaUcQd3v0m4M8CtKKi	image/gif
1337208744.733741	C41IARaRggUuCccW4	192.168.2.10	1060	27.121.104.59	80	7	GET	www.ukforex.co.uk	/Scripts/jquery.validate.unobtrusive.min.js	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3853	200	OK	-	-	-	(empty)	-	-	-	-	-	F7VfaW27zNzd90UIAd	text/plain
1337208744.733421	CtvTRy117oJOpWZnP5	192.168.2.10	1050	46.20.229.1	80	23	GET	www.thelocal.de	/images/core/arrow_orange_inverse4.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	183	200	OK	-	-	-	(empty)	-	-	-	-	-	F4b91S3pUUHdtCOtld	image/png
1337208745.252454	CEW08U2dE80uO9WgGb	192.168.2.10	1074	184.169.75.33	80	3	GET	widgets.twimg.com	/i/widget-logo.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	887	200	OK	-	-	-	(empty)	-	-	-	-	-	FhVnWp4MvcdkgufB3c	image/png
1337208745.025748	CUixrwffIfuhoP1S	192.168.2.10	1054	74.119.118.71	80	4	GET	cas.criteo.com	/delivery/ajs.php?zoneid=49101&nodis=1&cb=20311812644&charset=iso-8859-1&loc=http://www.thelocal.de/&context=cDozNTk5NjAjYToxODMwMTZ8&mmm_fo=1	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3481	200	OK	-	-	-	(empty)	-	-	-	-	-	FCxOxDogL0mMRc6Ab	text/plain
1337208745.507434	CVQS523GCAD2B1tpnf	192.168.2.10	1080	31.13.77.58	80	1	GET	sphotos.xx.fbcdn.net	/hphotos-ash3/s320x320/546002_10151127807699698_19360679697_13508267_1833462781_n.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	16572	200	OK	-	-	-	(empty)	-	-	-	-	-	Ft5Awk43fLYHRU2Sc1	image/jpeg
1337208745.507148	C3tR8C2fzR3VpkqBpd	192.168.2.10	1079	31.13.77.58	80	1	GET	sphotos.xx.fbcdn.net	/hphotos-ash3/s320x320/581155_10151128382924698_19360679697_13509000_891817868_n.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	14939	200	OK	-	-	-	(empty)	-	-	-	-	-	Fsbmnj4yLFepPvs5O9	image/jpeg
1337208745.455255	CSMyPX2vDRInDqp2Kf	192.168.2.10	1078	199.59.148.201	80	1	GET	search.twitter.com	/search.json?q=germany&callback=TWTR.Widget.receiveCallback_1&rpp=50&clientsource=TWITTERINC_WIDGET&include_entities=true&result_type=recent&1337223021140=cachebust	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	54289	200	OK	-	-	-	(empty)	-	-	-	-	-	FzA2H2bT7wFQOoS05	text/plain
1337208745.509329	CsNWqk4cSlQKMzsnxl	192.168.2.10	1083	140.174.25.19	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQCJUkVb5JtpG48J&w=90&h=90&url=http://www.thelocal.de/articleImages/42565.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1702	200	OK	-	-	-	(empty)	-	-	-	-	-	FAZglm2wfnWe6i3pIf	image/jpeg
1337208745.508092	CfQkp62lbsNNUyAXmi	192.168.2.10	1082	69.22.148.219	80	1	GET	a1.sphotos.ak.fbcdn.net	/hphotos-ak-ash3/s320x320/521392_10151127510949698_19360679697_13507448_1185261526_n.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	19747	200	OK	-	-	-	(empty)	-	-	-	-	-	FRPX7q13u7H3483dT	image/jpeg
1337208745.507804	C4WtII1fJzrschSIs6	192.168.2.10	1081	140.174.25.19	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQDAIKEWxmmvIzfc&w=90&h=90&url=http://www.thelocal.de/articleImages/42573.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2098	200	OK	-	-	-	(empty)	-	-	-	-	-	FdNebH33hSnwbKSxUf	image/jpeg
