#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-11-15-43
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1318058203.729332	CWDPtD4BHtMQFh0Rt	192.168.54.10	1030	98.124.199.1	80	1	GET	toponenetwork.com	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	144	302	Object moved	-	-	-	(empty)	-	-	-	-	-	FYmxxeSERrC6R0vQa	text/html
1318058206.425092	CLzVlT1xB1JjXn7A2d	192.168.54.10	1107	208.42.232.136	80	1	GET	ads.infomediainc.com	/www/images/54929be73da1b86b2a2d6d5b4e7772ab.jpg	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11753	200	OK	-	-	-	(empty)	-	-	-	-	-	FYcEBN3o9x9tJZ69O3	image/jpeg
1318058206.685114	C7vDCE4XcerUhzOFl	192.168.54.10	1116	24.143.201.57	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQCxxh6LDwBPrf_G&w=90&h=90&url=http://familyfirst.com/wp-content/themes/familyfirst/timthumb.php?src=/wp-content/thumbnails/8525.jpg&h=250&w=295&zc=1	http://www.facebook.com/plugins/likebox.php?id=9907159309&width=350&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1750	200	OK	-	-	-	(empty)	-	-	-	-	-	Fy4q5X2YR887PcIwe6	image/jpeg
1318058206.69678	CMXfXC4cN8hov179z	192.168.54.10	1120	24.143.201.57	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQCxxh6LDwBPrf_G&w=90&h=90&url=http://familyfirst.com/wp-content/themes/familyfirst/timthumb.php?src=/wp-content/thumbnails/8525.jpg&h=250&w=295&zc=1	http://www.facebook.com/plugins/likebox.php?id=9907159309&width=350&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1750	200	OK	-	-	-	(empty)	-	-	-	-	-	Fnkk893Wx3D6lo3Dh5	image/jpeg
1318058206.866218	CruvRV373J5YhV4fh	192.168.54.10	1096	24.143.193.11	80	9	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/276828_9907159309_1971405646_q.jpg	http://www.facebook.com/plugins/likebox.php?id=9907159309&width=350&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1318058206.556064	CNR21hLZetInYCd9l	192.168.54.10	1078	72.21.214.144	80	5	GET	distillery.s3.amazonaws.com	/media/2011/09/30/f7aae47ef5f4474ead5ad50c421d4a23_7.jpg	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	104281	200	OK	-	-	-	(empty)	-	-	-	-	-	Fq1EBC4zalCFb5G3T5	image/jpeg
1318058206.889851	CruvRV373J5YhV4fh	192.168.54.10	1096	24.143.193.11	80	10	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/276828_9907159309_1971405646_q.jpg	http://www.facebook.com/plugins/likebox.php?id=9907159309&width=350&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1318058206.893657	CruvRV373J5YhV4fh	192.168.54.10	1096	24.143.193.11	80	11	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/276828_9907159309_1971405646_q.jpg	http://www.facebook.com/plugins/likebox.php?id=9907159309&width=350&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1318058206.886455	CGwAHI2TTldFYiaaB8	192.168.54.10	1123	74.120.148.2	80	1	GET	counters.gigya.com	/wildfire/IMP/CXNID=2000002.0NXC/bT*xJmx*PTEyMzIwNzc*ODUyMjAmcHQ9MTIzMjA3NzQ4NzEyOSZwPTQ*NzMzMiZkPXJhdGluZyZnPTEmdD*mbz*3YTZmYzczNTI*MWQ*MGYyODI4NGRlZjExZDQ5NTI4Nw==.gif	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	49	200	OK	-	-	-	(empty)	-	-	-	-	-	F3oEKV2M367VeELoIe	image/gif
1318058206.909021	CruvRV373J5YhV4fh	192.168.54.10	1096	24.143.193.11	80	12	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/276828_9907159309_1971405646_q.jpg	http://www.facebook.com/plugins/likebox.php?id=9907159309&width=350&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1318058206.886249	CNygC64Nkoh5Ct8qs1	192.168.54.10	1121	67.192.97.104	80	1	GET	www.blogcatalog.com	/images/buttons/blogcatalog-rate-button.gif	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	143	200	OK	-	-	-	(empty)	-	-	-	-	-	Fqqdvz1tk6Mss6Txt1	image/gif
1318058206.886013	ChIVtv4qaogb6e3tO9	192.168.54.10	1122	67.192.97.104	80	1	GET	www.blogcatalog.com	/images/buttons/rate_logo.gif	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	122	200	OK	-	-	-	(empty)	-	-	-	-	-	FFSS082VZxvD2FQzA2	image/gif
1318058206.914631	CruvRV373J5YhV4fh	192.168.54.10	1096	24.143.193.11	80	13	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/276828_9907159309_1971405646_q.jpg	http://www.facebook.com/plugins/likebox.php?id=9907159309&width=350&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1318058206.908819	CPJMqT2hdlfdS2Ghv9	192.168.54.10	1125	208.42.232.158	80	1	GET	joelcomm.com	/images/rss.gif	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	313	200	OK	-	-	-	(empty)	-	-	-	-	-	F5Snp5g9kW16Vm5Ql	image/gif
1318058206.955632	CruvRV373J5YhV4fh	192.168.54.10	1096	24.143.193.11	80	14	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/276828_9907159309_1971405646_q.jpg	http://www.facebook.com/plugins/likebox.php?id=9907159309&width=350&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1318058206.886657	CgDqGo2wcCAxJE08na	192.168.54.10	1124	67.227.168.244	80	1	GET	winningtheweb.com	/listadmin/blogs/badge/311/2/	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	644	200	OK	-	-	-	(empty)	-	-	-	-	-	Fl9UzXX7LoQKsnNAh	text/html
1318058206.864191	CT81wFEod0dVPjodi	192.168.54.10	1095	24.143.193.11	80	8	GET	profile.ak.fbcdn.net	/hprofile-ak-ash2/41700_100001878850839_6518404_q.jpg	http://www.facebook.com/plugins/likebox.php?id=9907159309&width=350&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2668	200	OK	-	-	-	(empty)	-	-	-	-	-	FleZ5X1Rg57CqJpG03	image/jpeg
1318058206.992952	CjC7Ht32Vtz10LTra6	192.168.54.10	1104	74.125.229.37	80	2	GET	www.google-analytics.com	/urchin.js	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	22678	200	OK	-	-	-	(empty)	-	-	-	-	-	F3grY8aELPoOue5o2	text/plain
1318058206.955018	CfhdUu2pHLjPUJMjG9	192.168.54.10	1126	208.42.232.158	80	1	GET	joelcomm.com	/cgi-bin/fimg.cgi?entry_id=28320&size=100	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	336	302	Found	-	-	-	(empty)	-	-	-	-	-	Fml6SN3TRldeMmNX1	text/html
1318058206.990069	CgDqGo2wcCAxJE08na	192.168.54.10	1124	67.227.168.244	80	2	GET	winningtheweb.com	/listadmin/css/badge.css	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4666	200	OK	-	-	-	(empty)	-	-	-	-	-	F1r99y2AY1uogGeeO2	text/plain
1318058207.042294	CDzASl2Jiy04nlAhva	192.168.54.10	1128	209.20.95.202	80	1	GET	twittercounter.com	/counter/?username=joelcomm&style=blue	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	528	200	OK	-	-	-	(empty)	-	-	-	-	-	F8mDXm3f9wHTbVKBQg	image/png
1318058206.996009	CxQqrK2gyeguVsPiO8	192.168.54.10	1127	208.42.232.158	80	1	GET	joelcomm.com	/cgi-bin/fimg.cgi?entry_id=28319&size=100	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	332	302	Found	-	-	-	(empty)	-	-	-	-	-	FnQauc1OwDTgxsVBl1	text/html
1318058207.215374	CjC7Ht32Vtz10LTra6	192.168.54.10	1104	74.125.229.37	80	3	GET	www.google-analytics.com	/__utm.gif?utmwv=1.4&utmn=360861901&utmcs=utf-8&utmsr=800x600&utmsc=24-bit&utmul=en-us&utmje=1&utmfl=10.0 r32&utmcn=1&utmdt=Joel Comm - Social Media Expert - Entrepreneur, Speaker, New York Times Best-Selling Author&utmhn=joelcomm.com&utmhid=1543914762&utmr=-&utmp=/&utmac=UA-17137845-35&utmcc=__utma=233867909.360861901.1318072488.1318072488.1318072488.1;+__utmz=233867909.1318072488.1.1.utmccn=(direct)|utmcsr=(direct)|utmcmd=(none);+	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	35	200	OK	-	-	-	(empty)	-	-	-	-	-	F4ldqp2OEYBItZyJVe	image/gif
1318058207.232254	CnNfn8WIwC9MV7yXl	192.168.54.10	1137	64.94.107.30	80	1	GET	edge.quantserve.com	/quant.js	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5265	200	OK	-	-	-	(empty)	-	-	-	-	-	F9hGRs2mpf1tu0pwMb	text/x-c
1318058207.147171	CyQ0HR2GiHcxoGH8i9	192.168.54.10	1129	208.42.232.158	80	1	GET	joelcomm.com	/cgi-bin/fimg.cgi?entry_id=28316&size=100	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	335	302	Found	-	-	-	(empty)	-	-	-	-	-	FOFVXC24d3s3zgp6I3	text/html
1318058207.229537	CKCMSfVac0b7DAmhl	192.168.54.10	1135	67.227.168.244	80	1	GET	www.winningtheweb.com	/images/transparent.gif	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	58	200	OK	-	-	-	(empty)	-	-	-	-	-	FqMCL01HCJpYEdK3s	image/gif
1318058207.230347	CBuykjaoR1hunHxnj	192.168.54.10	1136	67.227.168.244	80	1	GET	www.winningtheweb.com	/images/imtopblogs2.gif	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1485	200	OK	-	-	-	(empty)	-	-	-	-	-	FLDtND2d7469lcKaPg	image/gif
1318058207.188685	CiUYHx2ZbfmZOHQ4Kl	192.168.54.10	1130	208.42.232.158	80	1	GET	joelcomm.com	/cgi-bin/fimg.cgi?entry_id=28315&size=100	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	331	302	Found	-	-	-	(empty)	-	-	-	-	-	FNyFsn4JLGmOumN6ui	text/html
1318058207.312066	CiwSH60QUCEaP9Jn4	192.168.54.10	1141	64.94.107.53	80	1	GET	pixel.quantserve.com	/pixel;r=581348825;fpan=1;fpa=P0-668555290-1318072488281;ns=0;url=http://joelcomm.com/;ref=;ce=1;je=1;sr=800x600x24;enc=n;ogl=;dst=1;et=1318072488281;tzo=240;a=p-c15B_eOHesJb-	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	204	No Content	-	-	-	(empty)	-	-	-	-	-	-	-
1318058207.277102	CjdgtspOZzK1UST3k	192.168.54.10	1138	208.42.232.158	80	1	GET	joelcomm.com	/images/ico-mostcomm.gif	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	188	200	OK	-	-	-	(empty)	-	-	-	-	-	F6eXAKuJwQOcDkbN3	image/gif
1318058207.311251	Cu4JcmTmVfK70Fmvj	192.168.54.10	1140	207.106.239.79	80	1	GET	analytics.aweber.com	/js/awt_analytics.js?id=6eqb	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3855	200	OK	-	-	-	(empty)	-	-	-	-	-	F5CBZneZeWklbNChb	text/plain
1318058207.319896	CLZdyhIeb3kQDYS3l	192.168.54.10	1139	208.42.232.158	80	1	GET	joelcomm.com	/images/ico-feat.gif	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	202	200	OK	-	-	-	(empty)	-	-	-	-	-	Fnz8Vk1WtcS4rWDRHk	image/gif
1318058207.361693	CXaaNU3vOiLbhUqad3	192.168.54.10	1142	208.42.232.158	80	1	GET	joelcomm.com	/images/ribbon.gif	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1269	200	OK	-	-	-	(empty)	-	-	-	-	-	FquLp94OKZSKKGMdB2	image/gif
1318058207.432364	CtVHbA3CqJDIUxFqW4	192.168.54.10	1143	208.42.232.158	80	1	GET	joelcomm.com	/cgi-bin/fimg.cgi?entry_id=28312&size=100	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	329	302	Found	-	-	-	(empty)	-	-	-	-	-	FTVW994aLtxN7k2j5b	text/html
1318058207.475259	CMOUw54xiUk69rxk74	192.168.54.10	1144	208.42.232.158	80	1	GET	joelcomm.com	/cgi-bin/fimg.cgi?entry_id=28311&size=100	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	329	302	Found	-	-	-	(empty)	-	-	-	-	-	Funh4C4RX4hTfuk2A8	text/html
1318058207.564744	C6t2qG3fnK0RPRSzf4	192.168.54.10	1145	208.42.232.158	80	1	GET	joelcomm.com	/cgi-bin/fimg.cgi?entry_id=28308&size=100	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	333	302	Found	-	-	-	(empty)	-	-	-	-	-	F8h0hG2sDZzhSS9dM	text/html
1318058207.610221	CYA0xW3mOYto9x6jq3	192.168.54.10	1146	208.42.232.158	80	1	GET	joelcomm.com	/cgi-bin/fimg.cgi?entry_id=28309&size=100	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	339	302	Found	-	-	-	(empty)	-	-	-	-	-	FFglU73UD7qLASmL87	text/html
1318058207.69545	CCLRnx3bg9UczghA45	192.168.54.10	1147	208.42.232.158	80	1	GET	joelcomm.com	/cgi-bin/fimg.cgi?entry_id=28300&size=100	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	327	302	Found	-	-	-	(empty)	-	-	-	-	-	FzxGa245VHceJmRdCa	text/html
1318058207.740587	CHu8N34YG1MT13xbU3	192.168.54.10	1148	208.42.232.158	80	1	GET	joelcomm.com	/cgi-bin/fimg.cgi?entry_id=28305&size=100	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	333	302	Found	-	-	-	(empty)	-	-	-	-	-	FKOudt2ANolveuu9J	text/html
1318058207.827958	C1xOdJ31S2OPDUZL8g	192.168.54.10	1149	208.42.232.158	80	1	GET	joelcomm.com	/cgi-bin/fimg.cgi?entry_id=28292&size=100	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	329	302	Found	-	-	-	(empty)	-	-	-	-	-	F4LxVu1BJmDFSAA5u6	text/html
1318058207.870765	Crac9F1EtWfb83yZCe	192.168.54.10	1150	208.42.232.158	80	1	GET	joelcomm.com	/cgi-bin/fimg.cgi?entry_id=28269&size=100	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	334	302	Found	-	-	-	(empty)	-	-	-	-	-	Fw9Tiyt5zpN238142	text/html
1318058207.972094	Cdpn8p1dNMqqCfl6Gf	192.168.54.10	1151	208.42.232.158	80	1	GET	joelcomm.com	/cgi-bin/fimg.cgi?entry_id=28324	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	374	302	Found	-	-	-	(empty)	-	-	-	-	-	FoReur1isRJFqC1ZYf	text/html
1318058208.014335	CixN8t1W9QOy1AiROd	192.168.54.10	1152	208.42.232.158	80	1	GET	joelcomm.com	/cgi-bin/fimg.cgi?entry_id=28262&size=100	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	332	302	Found	-	-	-	(empty)	-	-	-	-	-	FfrzKm4sThw312ZX98	text/html
1318058208.103666	CgSoDh1Yyv5Viajfmg	192.168.54.10	1153	208.42.232.158	80	1	GET	joelcomm.com	/images/hl-dot.gif	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	64	200	OK	-	-	-	(empty)	-	-	-	-	-	FCPFDl3t7dRh3d17U3	image/gif
1318058208.14645	CK3XgC1XsFTIN9Tave	192.168.54.10	1154	208.42.232.158	80	1	GET	joelcomm.com	/styles/default/ico-catlist.gif	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	185	200	OK	-	-	-	(empty)	-	-	-	-	-	FQubkH18WJQ3seCXaa	image/gif
1318058208.186928	C2dPNq1GuxDavNICsf	192.168.54.10	1155	208.42.232.158	80	1	GET	joelcomm.com	/js/jquery-1.js	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	31640	200	OK	-	-	-	(empty)	-	-	-	-	-	FlFmuI3qH8eKJIXvj	text/plain
1318058209.286998	CpdY0w1fpldSSFgGWd	192.168.54.10	1156	208.42.232.158	80	1	GET	joelcomm.com	/js/jquery.js	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2585	200	OK	-	-	-	(empty)	-	-	-	-	-	FgLPTv1CU1T3FktOth	text/plain
1318058209.386426	C1v1Yf1yJd98oulp1b	192.168.54.10	1157	208.42.232.158	80	1	GET	joelcomm.com	/js/jquery_002.js	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	724	200	OK	-	-	-	(empty)	-	-	-	-	-	FBwyoB1SWYbSLedQJh	text/plain
1318058209.480834	CFnkDS17kCyObUOySc	192.168.54.10	1158	208.42.232.158	80	1	GET	joelcomm.com	/js/tabs.js	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1290	200	OK	-	-	-	(empty)	-	-	-	-	-	FicGLD4rgaeqBEvUjb	text/plain
1318058209.580834	CbcM942aqjiqvKjRVb	192.168.54.10	1159	208.42.232.158	80	1	GET	joelcomm.com	/js/superfish.js	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2966	200	OK	-	-	-	(empty)	-	-	-	-	-	FzaiBQ3uKp3akSE61	text/plain
1318058206.33467	CGjmhp2GU7rtC4u3yg	192.168.54.10	1090	182.18.185.81	80	1	GET	oioio87878.ce.ms	/main.php?page=423b262d0a1a9f70	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	111896	200	OK	-	-	-	(empty)	-	-	-	-	-	FgigaF2O8USzTZMd5e	text/html
1318058206.90858	C5ZOGZ2CyvcnOfIX87	192.168.54.10	1101	182.18.185.81	80	1	GET	oioio87878.ce.ms	/main.php?page=423b262d0a1a9f70	http://ads.infomediainc.com/www/delivery/afr.php?zoneid=47&cb=76553454354764864756	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	111667	200	OK	-	-	-	(empty)	-	-	-	-	-	F8hdQ32SLuXI1143p1	text/html
1318058205.296288	CObU8ehaN2A4g28Da	192.168.54.10	1082	208.42.232.136	80	1	GET	snap.infomediainc.com	/95x62/http://joelcomm.com/banner_03.jpg	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	346	302	Found	-	-	-	(empty)	-	-	-	-	-	FdP7x84GHXSoljXeF	text/html
1318058218.179366	CCrKMY1bBAsznSyyrd	192.168.54.10	1160	208.42.232.136	80	1	GET	snap.infomediainc.com	/95x62/http://joelcomm.com/joel-gplus.jpg	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	346	302	Found	-	-	-	(empty)	-	-	-	-	-	FxuX5727h2SRfe681k	text/html
1318058205.162001	C54pwy3gQzCAnI8p1l	192.168.54.10	1074	208.42.232.136	80	1	GET	snap.infomediainc.com	/95x62/http://snap.infomediainc.com/thumbs/f/8/e/e/f4dcd1f842004d06d683b1bdb4ae.jpg	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	346	302	Found	-	-	-	(empty)	-	-	-	-	-	FvUZL825uBo6xHPF06	text/html
1318058218.697045	CWH7LP1MVi2ZBqlKKc	192.168.54.10	1162	208.42.232.136	80	1	GET	snap.infomediainc.com	/thumbs/3/d/9/d/98c06106e6a40596f2a1c03aacbb.jpg	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2174	200	OK	-	-	-	(empty)	-	-	-	-	-	FShqi930cEBfeKHmK9	image/jpeg
1318058218.69294	CwyxOe25KHAAiktSeb	192.168.54.10	1161	208.42.232.136	80	1	GET	snap.infomediainc.com	/thumbs/6/f/c/c/493c8b89cc4f2e2bb951ce57ed3d.jpg	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2199	200	OK	-	-	-	(empty)	-	-	-	-	-	FY0Feb42ZwDhIjj8Rj	image/jpeg
1318058218.961421	C2zbP527yqpdNoSnIb	192.168.54.10	1163	208.42.232.136	80	1	GET	snap.infomediainc.com	/100x100/http://joelcomm.com/banner_03.jpg	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	346	302	Found	-	-	-	(empty)	-	-	-	-	-	FFLvGm3N11g3ykSm01	text/html
1318058218.96362	CTKSE124uKWPPRlnzd	192.168.54.10	1164	208.42.232.136	80	1	GET	snap.infomediainc.com	/100x100/http://joelcomm.com/shakeology-discount.jpg	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	346	302	Found	-	-	-	(empty)	-	-	-	-	-	FMpfXH2dZYSqnNyKeg	text/html
1318058219.300532	C7yc9d29g6oyGjy7k1	192.168.54.10	1165	208.42.232.136	80	1	GET	snap.infomediainc.com	/thumbs/1/b/8/f/00a4e1619451dd77aaf3dd66313e.jpg	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1810	200	OK	-	-	-	(empty)	-	-	-	-	-	Ff8gTn3rmEzyv8324l	image/jpeg
1318058219.340057	CNxDmh48P40s6Vqj92	192.168.54.10	1166	208.42.232.136	80	1	GET	snap.infomediainc.com	/100x100/http://joelcomm.com/get-rich-click.jpg	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	346	302	Found	-	-	-	(empty)	-	-	-	-	-	FDkLpn1qA6kCtgVd2h	text/html
1318058219.900777	CllqsG4T2dy3cphCv	192.168.54.10	1167	208.42.232.136	80	1	GET	snap.infomediainc.com	/100x100/http://joelcomm.com/gpluscover.jpg	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	346	302	Found	-	-	-	(empty)	-	-	-	-	-	F3l7EKnaKw8LP6WA2	text/html
1318058219.905426	CoitV94G1BzxziogG1	192.168.54.10	1168	208.42.232.136	80	1	GET	snap.infomediainc.com	/100x100/http://joelcomm.com/relatedrssbox.jpg	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	346	302	Found	-	-	-	(empty)	-	-	-	-	-	F0KkLSk39gHvtxAu3	text/html
1318058220.376102	CyNUvu4IqYvvKssYb1	192.168.54.10	1169	208.42.232.136	80	1	GET	snap.infomediainc.com	/thumbs/e/1/0/5/4d976feb52e9b7a8e2c0a69cabae.jpg	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1982	200	OK	-	-	-	(empty)	-	-	-	-	-	FoTZqm3gTqsK11mIo2	image/jpeg
1318058220.415439	CYAr6j4JfJYTzrVrm2	192.168.54.10	1170	208.42.232.136	80	1	GET	snap.infomediainc.com	/100x100/http://joelcomm.com/spatula.jpg	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	346	302	Found	-	-	-	(empty)	-	-	-	-	-	FlrPXS1yogOmkk3Isf	text/html
1318058220.536361	CkyCED4CKFt25IHLD	192.168.54.10	1171	208.42.232.136	80	1	GET	snap.infomediainc.com	/100x100/http://joelcomm.com/ifart12.jpg	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	346	302	Found	-	-	-	(empty)	-	-	-	-	-	FMyE3f1sX5PcNkJK6a	text/html
1318058220.784721	ChpJb84TtElQdkz7t1	192.168.54.10	1172	208.42.232.136	80	1	GET	snap.infomediainc.com	/100x100/http://joelcomm.com/siteforsale.jpg	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	346	302	Found	-	-	-	(empty)	-	-	-	-	-	FaJaWL2fz4AuurWaRb	text/html
1318058220.901909	CvqEjx4a8md2hWz0Ag	192.168.54.10	1173	208.42.232.136	80	1	GET	snap.infomediainc.com	/thumbs/3/d/e/c/8d311c2793a8c1e30599ae2f820c.jpg	http://joelcomm.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2741	200	OK	-	-	-	(empty)	-	-	-	-	-	Fid7373wEBx2FXjd87	image/jpeg
