#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-59-56
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1389323737.083093	CnsR1P2fTvmly3Arlb	192.168.4.10	1035	66.39.29.236	80	1	GET	besthealthmag.ca	/	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	236	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FUcxVXCuhmCVHDDoe	text/html
1389323740.677799	Cu4mmA2kz17xayhmJe	192.168.4.10	1062	38.65.9.39	80	1	GET	bell-ex.acuityplatform.com	/AdEx/Banner?lg=EN&sz=300x250&st=THELOOP:EN:BESTHEALTH&sc=HUB&cb=279858108&cu=http://adclick.g.doubleclick.net/aclk%3Fsa%3DL%26ai%3DBOzpUZ2XPUtqbEYuElASDyIDABce2rMIDAAAAEAEgADgAWN_AztNoYMne1IbIo6AZggEXY2EtcHViLTU4Nzk0MjQwMzAxMTM5MTKyARR3d3cuYmVzdGhlYWx0aG1hZy5jYboBCWdmcF9pbWFnZcgBCdoBHGh0dHA6Ly93d3cuYmVzdGhlYWx0aG1hZy5jYS_AAgLgAgDqAh41NDc5L3RoZWxvb3AuZW4uYmVzdGhlYWx0aC9odWL4AoLSHpAD8AGYA6QDqAMB0ASQTuAEAaAGFg%26num%3D0%26sig%3DAOD64_1l8fZV4DlXMPHBDgT3SheLsCIFMQ%26client%3Dca-pub-5879424030113912%26adurl%3D&lc=http://www.besthealthmag.ca/&rf=&ty=if	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4370	200	OK	-	-	-	(empty)	-	-	-	-	-	FiJlGF1zv7324M6jsh	text/html
1389323740.916756	CE8F373oxUAcAvBN2	192.168.4.10	1036	72.21.91.19	80	11	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/banner-right-light-blue-cut.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	565	200	OK	-	-	-	(empty)	-	-	-	-	-	Fc7sFD2DQBO8EkaDd8	image/jpeg
1389323740.91924	Czv4zY2Axpd5Ufkwm1	192.168.4.10	1037	72.21.91.19	80	19	GET	www.besthealthmag.ca	/sites/default/files/images/en_116x83_ej_BHrrspWOP_01.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	2482	200	OK	-	-	-	(empty)	-	-	-	-	-	F3SCc62qoiR6VC5hij	image/gif
1389323740.664218	CzpM8WMhH7B3LtRAd	192.168.4.10	1053	31.13.70.49	80	2	GET	www.facebook.com	/plugins/likebox/stream?id=7974553010&dom=pluginLikeboxStream&force_wall=false&nobootload=1&inlinecss=1&__user=0&__a=1&__dyn=7wfGbw&__req=1	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	137892	200	OK	-	-	-	(empty)	-	-	-	-	-	FtrvC73uL3Ygpvkbk4	text/plain
1389323740.932095	CMnT9B2G91n6q547Ie	192.168.4.10	1038	72.21.91.19	80	16	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/banner-right-top-light-blue-cut.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	155	200	OK	-	-	-	(empty)	-	-	-	-	-	FcfTIV2NKXNZdQRReg	image/gif
1389323740.93501	CXaCSK3NKIKWLiUge	192.168.4.10	1039	72.21.91.19	80	17	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/parnter-h2.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	2889	200	OK	-	-	-	(empty)	-	-	-	-	-	FLABAh3AC6hCRUHbB8	image/gif
1389323741.011208	CcU95M2hRvxl7nXWcf	192.168.4.10	1052	74.125.239.26	80	2	GET	pagead2.googlesyndication.com	/simgad/5759132506449005070	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	19097	200	OK	-	-	-	(empty)	-	-	-	-	-	F9IdsfiPF7wNpuES4	image/jpeg
1389323741.043014	CQs45FfQLSeNROod	192.168.4.10	1040	72.21.91.19	80	17	GET	www.besthealthmag.ca	/sites/default/files/images/big-p-button copy.png	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	6929	200	OK	-	-	-	(empty)	-	-	-	-	-	FpcRCJ1DD5Z4zIDcl	image/png
1389323741.145858	CJMyZl2KoFdlCsdJW3	192.168.4.10	1041	72.21.91.19	80	16	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/banner-right-left-light-blue-cut.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	515	200	OK	-	-	-	(empty)	-	-	-	-	-	FYC7Fh4n0fzUtHxAY6	image/jpeg
1389323741.147213	CE8F373oxUAcAvBN2	192.168.4.10	1036	72.21.91.19	80	12	GET	www.besthealthmag.ca	/sites/default/files/images/SignUpandWin_ContestThumb_Facebook tab.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	31374	200	OK	-	-	-	(empty)	-	-	-	-	-	FUmfvTA3qb9kH9pVg	image/jpeg
1389323741.223442	Czv4zY2Axpd5Ufkwm1	192.168.4.10	1037	72.21.91.19	80	20	GET	www.besthealthmag.ca	/sites/default/files/images/BestTipsContest_ContestThumb_Facebook tab.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	29711	200	OK	-	-	-	(empty)	-	-	-	-	-	FEov4y2ffL3WgBHVqg	image/jpeg
1389323741.240856	CMnT9B2G91n6q547Ie	192.168.4.10	1038	72.21.91.19	80	17	GET	www.besthealthmag.ca	/sites/default/files/images/WinTheBest_ContestThumb_Facebook tab.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	31401	200	OK	-	-	-	(empty)	-	-	-	-	-	FNPJVN2Br03Tw1for5	image/jpeg
1389323741.257089	CXaCSK3NKIKWLiUge	192.168.4.10	1039	72.21.91.19	80	18	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/go-newsletter.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	734	200	OK	-	-	-	(empty)	-	-	-	-	-	FCo75G1PsU8K2YRgE1	image/gif
1389323741.258295	CQs45FfQLSeNROod	192.168.4.10	1040	72.21.91.19	80	18	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/footer.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	353	200	OK	-	-	-	(empty)	-	-	-	-	-	Fb2msDLrJtlnxuH7e	image/gif
1389323741.349954	CcQRBF4E0goN5zjVGi	192.168.4.10	1068	72.21.91.113	80	1	GET	tags.crwdcntrl.net	/c/2201/cc.js?ns=_cc2201	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	41203	200	OK	-	-	-	(empty)	-	-	-	-	-	FrNVhW23lwFzEvS7k6	text/plain
1389323741.351529	CJMyZl2KoFdlCsdJW3	192.168.4.10	1041	72.21.91.19	80	17	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/bg-footer-sprtr.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	187	200	OK	-	-	-	(empty)	-	-	-	-	-	FKwUlu3Wca3QWhI9K1	image/gif
1389323741.351801	CE8F373oxUAcAvBN2	192.168.4.10	1036	72.21.91.19	80	13	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/contests-h1.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1332	200	OK	-	-	-	(empty)	-	-	-	-	-	F7p0rr3AVb5yMRq3x5	image/gif
1389323741.350902	Cbzaig4jGqU1YnmNY5	192.168.4.10	1065	209.197.105.39	80	1	GET	www.rd.ca	/bh/images/BH_newsletter_box_body.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	3542	200	OK	-	-	-	(empty)	-	-	-	-	-	FGzrBa3GBWlzsw3TP8	image/jpeg
1389323741.351161	CRRHpO1qyzCCnrJqJa	192.168.4.10	1067	209.197.105.39	80	1	GET	www.rd.ca	/bh/images/BH_newsletter_box_facebook.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4008	200	OK	-	-	-	(empty)	-	-	-	-	-	FmfvSZ3zJVc3xcOSRa	image/jpeg
1389323741.339856	CMY9Ro1mE0nIeVLFa9	192.168.4.10	1064	209.197.105.39	80	1	GET	www.rd.ca	/bh/images/BH_newsletter_box_header.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4971	200	OK	-	-	-	(empty)	-	-	-	-	-	FeaNdL2T2O3Ktk1gQf	image/jpeg
1389323741.350622	CcRnLE3RizqF8nt3kj	192.168.4.10	1066	209.197.105.39	80	1	GET	www.rd.ca	/bh/images/BH_newsletter_box_twitter.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4131	200	OK	-	-	-	(empty)	-	-	-	-	-	FWAmM52gOCGT1apnyd	image/jpeg
1389323741.514967	CETCE82Zb1wYDzm857	192.168.4.10	1070	184.28.16.122	80	1	GET	fpdownload2.macromedia.com	/get/flashplayer/update/current/xml/version_en_win_ax.xml	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1385	200	OK	-	-	-	(empty)	-	-	-	-	-	FdRqmh3Z4wOgoe2es6	text/plain
1389323741.467012	Cbzaig4jGqU1YnmNY5	192.168.4.10	1065	209.197.105.39	80	2	GET	www.rd.ca	/bh/images/BH_newsletter_box_footer.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4065	200	OK	-	-	-	(empty)	-	-	-	-	-	F6ghscMbz9rSMcgeb	image/jpeg
1389323741.402001	C9oc4G1Pv7ScAnfybl	192.168.4.10	1069	209.197.105.39	80	1	GET	www.rd.ca	/bh/images/BH_newsletter_box_rss.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4233	200	OK	-	-	-	(empty)	-	-	-	-	-	FV0byK2gblndaMRGJk	image/jpeg
1389323741.339486	CdF59LYGT8gVetQIh	192.168.4.10	1063	209.197.105.39	80	1	GET	www.rd.ca	/bh/images/BH_newsletter_box_signup.jpg	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	13094	200	OK	-	-	-	(empty)	-	-	-	-	-	FoLUih2bCovwFyMzne	image/jpeg
1389323741.595065	Czv4zY2Axpd5Ufkwm1	192.168.4.10	1037	72.21.91.19	80	21	GET	www.besthealthmag.ca	/sites/default/files/images/logo-readers-digest-small.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	804	200	OK	-	-	-	(empty)	-	-	-	-	-	Fh0cdy4jROTQJL8PLd	image/gif
1389323741.595525	CMnT9B2G91n6q547Ie	192.168.4.10	1038	72.21.91.19	80	18	GET	www.besthealthmag.ca	/sites/default/files/images/logo-selection.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	2184	200	OK	-	-	-	(empty)	-	-	-	-	-	FUfGZT2qQQ60HdkQCg	image/gif
1389323741.596021	CXaCSK3NKIKWLiUge	192.168.4.10	1039	72.21.91.19	80	19	GET	www.besthealthmag.ca	/sites/default/files/images/logo-best-health.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	2025	200	OK	-	-	-	(empty)	-	-	-	-	-	Fy0yO7Jn3F8mezJs5	image/gif
1389323741.59665	CQs45FfQLSeNROod	192.168.4.10	1040	72.21.91.19	80	19	GET	www.besthealthmag.ca	/sites/default/files/images/logo-plaisirs-sante.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1705	200	OK	-	-	-	(empty)	-	-	-	-	-	FkVP2d2BuQegJeE9nk	image/gif
1389323741.638591	CJMyZl2KoFdlCsdJW3	192.168.4.10	1041	72.21.91.19	80	18	GET	www.besthealthmag.ca	/sites/default/files/images/logo-our-canada.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1871	200	OK	-	-	-	(empty)	-	-	-	-	-	FE9rcA2PwfXlTraCIl	image/gif
1389323741.646426	CMnT9B2G91n6q547Ie	192.168.4.10	1038	72.21.91.19	80	19	GET	www.besthealthmag.ca	/sites/default/files/images/logo-more-our-canada.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1951	200	OK	-	-	-	(empty)	-	-	-	-	-	FWVGJs4ziZ9h0TnNx4	image/gif
1389323741.646058	CE8F373oxUAcAvBN2	192.168.4.10	1036	72.21.91.19	80	14	GET	www.besthealthmag.ca	/sites/default/files/images/logo-taste-of-home.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	2196	200	OK	-	-	-	(empty)	-	-	-	-	-	FP2uRb1DkumV0V1Epf	image/gif
1389323741.665125	Czv4zY2Axpd5Ufkwm1	192.168.4.10	1037	72.21.91.19	80	22	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/grey-saprator.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	44	200	OK	-	-	-	(empty)	-	-	-	-	-	FcisZl2doZaXeSCI9b	image/gif
1389323741.665742	CXaCSK3NKIKWLiUge	192.168.4.10	1039	72.21.91.19	80	20	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/rss-icon.gif	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1157	200	OK	-	-	-	(empty)	-	-	-	-	-	Fj2WWJ2r2ghRwYnow8	image/gif
1389323741.652177	CqWxnws7YvXcskHZ4	192.168.4.10	1046	74.125.239.28	80	3	GET	ad.doubleclick.net	/adi/N7916.126715.SYMPATICOMSN/B7983850.3;sz=300x250;ord=735307;click=http://adclick.g.doubleclick.net/aclk%3Fsa%3DL%26ai%3DBOzpUZ2XPUtqbEYuElASDyIDABce2rMIDAAAAEAEgADgAWN_AztNoYMne1IbIo6AZggEXY2EtcHViLTU4Nzk0MjQwMzAxMTM5MTKyARR3d3cuYmVzdGhlYWx0aG1hZy5jYboBCWdmcF9pbWFnZcgBCdoBHGh0dHA6Ly93d3cuYmVzdGhlYWx0aG1hZy5jYS_AAgLgAgDqAh41NDc5L3RoZWxvb3AuZW4uYmVzdGhlYWx0aC9odWL4AoLSHpAD8AGYA6QDqAMB0ASQTuAEAaAGFg%26num%3D0%26sig%3DAOD64_1l8fZV4DlXMPHBDgT3SheLsCIFMQ%26client%3Dca-pub-5879424030113912%26adurl%3Dhttp://bell-serve.acuityplatform.com:8080/Adserver/landing?bc=735307&position=3&bannerid=112907&campaignid=20065&mastercampaignid=7021&sizeid=3&exid=7&adid=7&xuid=b801896f-0aa3-4615-a064-e689e161e749&agentcode=20&geocode=6&geostrcode=USCA&siteid=20786&pubid=1&reqid=613e5f6e-49c7-44ea-805c-9245176cdbbd&ip=40eb9b50&ts=1437a241d28&test=0&cnt=US&rg=CA&cty=Campbell&ag=3&gnd=1&uq=2&sg=0&sgs=[]&tt=613e5f6e-49c7-44ea-805c-9245176cdbbd&uaos=3&uab=4&ist=1437a241d29&pl=20787&vrt=0&vrl=&bid=0.000000&mhr=0.000000&landingUrl=;?	http://bell-ex.acuityplatform.com/AdEx/Banner?lg=EN&sz=300x250&st=THELOOP:EN:BESTHEALTH&sc=HUB&cb=279858108&cu=http://adclick.g.doubleclick.net/aclk%253Fsa%253DL%2526ai%253DBOzpUZ2XPUtqbEYuElASDyIDABce2rMIDAAAAEAEgADgAWN_AztNoYMne1IbIo6AZggEXY2EtcHViLTU4Nzk0MjQwMzAxMTM5MTKyARR3d3cuYmVzdGhlYWx0aG1hZy5jYboBCWdmcF9pbWFnZcgBCdoBHGh0dHA6Ly93d3cuYmVzdGhlYWx0aG1hZy5jYS_AAgLgAgDqAh41NDc5L3RoZWxvb3AuZW4uYmVzdGhlYWx0aC9odWL4AoLSHpAD8AGYA6QDqAMB0ASQTuAEAaAGFg%2526num%253D0%2526sig%253DAOD64_1l8fZV4DlXMPHBDgT3SheLsCIFMQ%2526client%253Dca-pub-5879424030113912%2526adurl%253D&lc=http%3A//www.besthealthmag.ca/&rf=&ty=if	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	10208	200	OK	-	-	-	(empty)	-	-	-	-	-	FpjYHoJwncKMsFVvl	text/html
1389323742.081983	CjpQujUTLonboC4ag	192.168.4.10	1057	74.125.224.91	80	3	GET	s0.2mdn.net	/3755243/RBC_Insurance_Quote_300x250_en.swf	http://ad.doubleclick.net/adi/N7916.126715.SYMPATICOMSN/B7983850.3;sz=300x250;ord=735307;click=http://adclick.g.doubleclick.net/aclk%253Fsa%	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	40221	200	OK	-	-	-	(empty)	-	-	-	-	-	FMVm5RYcJH9PXRS0k	application/x-shockwave-flash
1389323741.858598	C1j2FO3CajFOzPgga8	192.168.4.10	1071	206.47.50.233	80	1	GET	content-resources.sympatico.ca	/content/channels/global/omniture/s_code.js	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	23826	200	OK	-	-	-	(empty)	-	-	-	-	-	FmlENN20fCDLNTjAWc	text/plain
1389323743.64039	CDmoir44S2Ew5bXFik	192.168.4.10	1077	72.21.91.129	80	1	GET	assets.pinterest.com	/js/pinit.js	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	39256	200	OK	-	-	-	(empty)	-	-	-	-	-	Fdws313podTjpJvTTi	text/plain
1389323743.652251	C8SIl12A14T9j76vf6	192.168.4.10	1078	66.235.138.19	80	1	GET	sympatico.112.2o7.net	/b/ss/bcspglobalen/1/H.19.4/s23135733900708?AQB=1&ndh=1&t=10/0/2014 2:13:24 5 300&ce=ISO-8859-1&ns=sympatico&pageName=Best Health:Womens Health & Lifestyle Magazine for Canadian Women - Best Health&g=http://www.besthealthmag.ca/&cc=CAD&ch=Best Health&server=www.besthealthmag.ca&events=event1&c1=Best Health&h1=Best Health|Womens Health & Lifestyle Magazine for Canadian Women - Best Health&c8=Best Health:Womens Health & Lifestyle Magazine for Canadian Women - Best Health&c9=http://www.besthealthmag.ca/&c10=Best Health:Womens Health & Lifestyle Magazine for Canadian Women - Best Health&v11=EN&v12=N/A&c16=EN&c17=N/A&c20=N/A&c21=New Visitor&c22=Friday-2:00AM&s=800x600&c=24&j=1.5&v=Y&k=Y&bw=800&bh=447&ct=lan&hp=N&AQE=1	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389323743.653516	CxYBkI3FTQHgjHUXT8	192.168.4.10	1079	74.125.239.4	80	1	GET	www.google-analytics.com	/ga.js	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	39992	200	OK	-	-	-	(empty)	-	-	-	-	-	FE6DYFc2KSrsfkNue	text/plain
1389323743.726163	C8SIl12A14T9j76vf6	192.168.4.10	1078	66.235.138.19	80	2	GET	sympatico.112.2o7.net	/b/ss/bcspglobalen/1/H.19.4/s23135733900708?AQB=1&pccr=true&vidn=2967B2B505162C7C-60000177A004B219&&ndh=1&t=10/0/2014 2:13:24 5 300&ce=ISO-8859-1&ns=sympatico&pageName=Best Health:Womens Health & Lifestyle Magazine for Canadian Women - Best Health&g=http://www.besthealthmag.ca/&cc=CAD&ch=Best Health&server=www.besthealthmag.ca&events=event1&c1=Best Health&h1=Best Health|Womens Health & Lifestyle Magazine for Canadian Women - Best Health&c8=Best Health:Womens Health & Lifestyle Magazine for Canadian Women - Best Health&c9=http://www.besthealthmag.ca/&c10=Best Health:Womens Health & Lifestyle Magazine for Canadian Women - Best Health&v11=EN&v12=N/A&c16=EN&c17=N/A&c20=N/A&c21=New Visitor&c22=Friday-2:00AM&s=800x600&c=24&j=1.5&v=Y&k=Y&bw=800&bh=447&ct=lan&hp=N&AQE=1	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FPRrq43bjcRCmiNTtk	image/gif
1389323743.72328	CclgyA17eVgo9HCiE9	192.168.4.10	1076	8.21.32.169	80	1	GET	ipinvite.iperceptions.com	/Invitations/Javascripts/ip_Layer_Invitation_881.aspx	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	351	200	OK	-	-	-	(empty)	-	-	-	-	-	FAMsZGljWIgRKUl8k	text/plain
1389323743.870992	CxYBkI3FTQHgjHUXT8	192.168.4.10	1079	74.125.239.4	80	2	GET	www.google-analytics.com	/__utm.gif?utmwv=5.4.6&utms=1&utmn=1533012428&utmhn=www.besthealthmag.ca&utmcs=utf-8&utmsr=800x600&utmvp=780x427&utmsc=24-bit&utmul=en-us&utmje=1&utmfl=10.0 r32&utmdt=Womens Health & Lifestyle Magazine for Canadian Women | Best Health&utmhid=1735227916&utmr=-&utmp=/&utmht=1389338004843&utmac=UA-291171-5&utmcc=__utma=158114473.1315656194.1389338005.1389338005.1389338005.1;+__utmz=158114473.1389338005.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none);&utmu=qAAAAC~	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	35	200	OK	-	-	-	(empty)	-	-	-	-	-	F9SNeG3A1g5JjWzu8g	image/gif
1389323744.324395	CQs45FfQLSeNROod	192.168.4.10	1040	72.21.91.19	80	20	GET	www.besthealthmag.ca	/favicon.ico	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	573	200	OK	-	-	-	(empty)	-	-	-	-	-	FLxIH81YYRw8UIBTrl	image/gif
1389323744.273393	CclgyA17eVgo9HCiE9	192.168.4.10	1076	8.21.32.169	80	2	GET	ipinvite.iperceptions.com	/Invitations/Javascripts/ip_Layer_Invitation_881.js	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	2882	200	OK	-	-	-	(empty)	-	-	-	-	-	FzE41XIyc2knlS3w2	text/plain
1389323744.448526	CMnT9B2G91n6q547Ie	192.168.4.10	1038	72.21.91.19	80	20	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/selected-item.png	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1389323744.636601	CW2YIc4fddg5GWMdKg	192.168.4.10	1080	199.233.57.41	80	1	GET	bcp.crwdcntrl.net	/5/c=2201/rand=209183294/pv=y/int=#OpR#35963#Language : en/rt=ifr	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389323744.383749	CJMyZl2KoFdlCsdJW3	192.168.4.10	1041	72.21.91.19	80	19	GET	www.besthealthmag.ca	/sites/default/files/images/advertisign.swf	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	108182	200	OK	-	-	-	(empty)	-	-	-	-	-	FCShMw2grYPVcl46y2	application/x-shockwave-flash
1389323744.733699	CW2YIc4fddg5GWMdKg	192.168.4.10	1080	199.233.57.41	80	2	GET	bcp.crwdcntrl.net	/5/ct=y/c=2201/rand=209183294/pv=y/int=#OpR#35963#Language : en/rt=ifr	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	630	200	OK	-	-	-	(empty)	-	-	-	-	-	Fiqyy54fROVRJYNI88	text/html
1389323744.674	CE8F373oxUAcAvBN2	192.168.4.10	1036	72.21.91.19	80	15	GET	www.besthealthmag.ca	/poormanscron/run-cron-check	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	160	200	OK	-	-	-	(empty)	-	-	-	-	-	FVCVUU3vMfC9wuPq18	text/plain
1389323745.087552	CFDbVb1mhNEI28wae8	192.168.4.10	1081	68.67.128.37	80	1	GET	ib.adnxs.com	/getuid?http://bcp.crwdcntrl.net/map/c=281/rand=818348758/tpid=$UID/tp=ANXS	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=209183294/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389323745.084417	CWXdO34CmsjkuXllAl	192.168.4.10	1082	74.125.239.13	80	1	GET	cm.g.doubleclick.net	/pixel?google_nid=lotame_dmp&google_cm	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=209183294/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	282	302	Found	-	-	-	(empty)	-	-	-	-	-	FKUK0B1UWGILPiC1j	text/html
